stopwords_removed,2-gram
"['tolol', 'ge', 'updet', 'mas', 'salah', 'lag', 'hijau', 'sinyal', 'ko', 'lag', 'rusak', 'jangan', 'diem', 'tangung', 'jawab']","['diem_tangung', 'ge_updet', 'hijau_sinyal', 'jangan_diem', 'ko_lag', 'lag_hijau', 'lag_rusak', 'mas_salah', 'rusak_jangan', 'salah_lag', 'sinyal_ko', 'tangung_jawab', 'tolol_ge', 'updet_mas']"
['cool'],[]
['best'],[]
['kontol'],[]
"['rusak', 'lag', 'ping', 'jumping', 'kaga', 'jelas']","['jumping_kaga', 'kaga_jelas', 'lag_ping', 'ping_jumping', 'rusak_lag']"
"['bro', 'puas', 'permainin', 'menang', 'kala', 'ajing', 'musu', 'lol', 'jan', 'mityik', 'gaem', 'lol']","['ajing_musu', 'bro_puas', 'gaem_lol', 'jan_mityik', 'kala_ajing', 'lol_jan', 'menang_kala', 'mityik_gaem', 'musu_lol', 'permainin_menang', 'puas_permainin']"
"['lag', 'lobby', 'aman', 'nyaman']","['aman_nyaman', 'lag_lobby', 'lobby_aman']"
"['woy', 'sinyal', 'lag', 'make', 'wifi', 'lohh', 'make', 'bagus', 'lag', 'banget', 'lag', 'sampai', 'gerak']","['bagus_lag', 'banget_lag', 'lag_banget', 'lag_make', 'lag_sampai', 'lohh_make', 'make_bagus', 'make_wifi', 'sampai_gerak', 'sinyal_lag', 'wifi_lohh', 'woy_sinyal']"
"['minimal', 'tolong', 'pernah', 'menang', 'sujud', 'kantor', 'jilat', 'kaki', 'karyawanmu', 'biar', 'ws', 'tolong', 'minimal', 'frustasi', 'pernah', 'ws', 'kawan', 'pindah', 'ff', 'gara', 'gara', 'ls', 'ah', 'percuma', 'ngomong', 'notice']","['ah_percuma', 'biar_ws', 'ff_gara', 'frustasi_pernah', 'gara_gara', 'gara_ls', 'jilat_kaki', 'kaki_karyawanmu', 'kantor_jilat', 'karyawanmu_biar', 'kawan_pindah', 'ls_ah', 'menang_sujud', 'minimal_frustasi', 'minimal_tolong', 'ngomong_notice', 'percuma_ngomong', 'pernah_menang', 'pernah_ws', 'pindah_ff', 'sujud_kantor', 'tolong_minimal', 'tolong_pernah', 'ws_kawan', 'ws_tolong']"
['yeah'],[]
"['kacau', 'stabil']",['kacau_stabil']
"['update', 'patch', 'nalah', 'tambah', 'busuk', 'super', 'busuk', 'drafting', 'lag', 'aman', 'notif', 'putus', 'sampai', 'masuk', 'menit', 'update', 'patch', 'bukan', 'makin', 'baik', 'makin', 'busuk']","['aman_notif', 'baik_makin', 'bukan_makin', 'busuk_drafting', 'busuk_super', 'drafting_lag', 'lag_aman', 'makin_baik', 'makin_busuk', 'masuk_menit', 'menit_update', 'nalah_tambah', 'notif_putus', 'patch_bukan', 'patch_nalah', 'putus_sampai', 'sampai_masuk', 'super_busuk', 'tambah_busuk', 'update_patch']"
"['gelap', 'semua', 'anjng']","['gelap_semua', 'semua_anjng']"
"['pilih', 'lawan', 'terlalu', 'adil', 'selalu', 'ngerti', 'balik', 'lawan', 'semua', 'terlalu', 'adil', 'bab']","['adil_bab', 'adil_selalu', 'balik_lawan', 'lawan_semua', 'lawan_terlalu', 'ngerti_balik', 'pilih_lawan', 'selalu_ngerti', 'semua_terlalu', 'terlalu_adil']"
"['penarngetan', 'bebas', 'tetap', 'kunci', 'musuh', 'hapus']","['bebas_tetap', 'kunci_musuh', 'musuh_hapus', 'penarngetan_bebas', 'tetap_kunci']"
"['seru', 'suka', 'moga', 'makin', 'bagus']","['makin_bagus', 'moga_makin', 'seru_suka', 'suka_moga']"
"['bagus', 'cocok', 'milik', 'sifat', 'mudah', 'marah', 'bantu', 'tenang', 'diri', 'hati', 'tolong', 'baik', 'bagi', 'imbang', 'biar', 'senang']","['bagi_imbang', 'bagus_cocok', 'baik_bagi', 'bantu_tenang', 'biar_senang', 'cocok_milik', 'diri_hati', 'hati_tolong', 'imbang_biar', 'marah_bantu', 'milik_sifat', 'mudah_marah', 'sifat_mudah', 'tenang_diri', 'tolong_baik']"
"['buruk', 'buka', 'ping', 'selalu', 'merah', 'lag', 'parah', 'buka', 'aplikasi', 'lain', 'lancar']","['aplikasi_lain', 'buka_aplikasi', 'buka_ping', 'buruk_buka', 'lag_parah', 'lain_lancar', 'merah_lag', 'parah_buka', 'ping_selalu', 'selalu_merah']"
"['buruk', 'kalah', 'nurun', 'satu', 'bintang', 'naik', 'bintang', 'satu', 'lindung', 'tai']","['bintang_naik', 'bintang_satu', 'buruk_kalah', 'kalah_nurun', 'lindung_tai', 'naik_bintang', 'nurun_satu', 'satu_bintang', 'satu_lindung']"
"['kontol', 'bujang', 'anjingg', 'bagus', 'cepek', 'lose', 'ngentot', 'anjiing']","['anjingg_bagus', 'bagus_cepek', 'bujang_anjingg', 'cepek_lose', 'kontol_bujang', 'lose_ngentot', 'ngentot_anjiing']"
"['kecewa', 'imbang', 'chat', 'dalam', 'anggap', 'kasar', 'semua', 'batas', 'teman', 'imbang', 'anggap', 'salah', 'chat', 'lebih', 'kurang', 'credit', 'score']","['anggap_kasar', 'anggap_salah', 'batas_teman', 'chat_dalam', 'chat_lebih', 'credit_score', 'dalam_anggap', 'imbang_anggap', 'imbang_chat', 'kasar_semua', 'kecewa_imbang', 'kurang_credit', 'lebih_kurang', 'salah_chat', 'semua_batas', 'teman_imbang']"
"['mith', 'please']",['mith_please']
"['jelek', 'ashu', 'pagi', 'sampai', 'sore', 'buka', 'bintang', 'naik', 'lose', 'gajelas', 'mas', 'monnton', 'kasi', 'imbang', 'ashu', 'buka', 'daak', 'kasi', 'sedang', 'musuh', 'kairi', 'ashu', 'uninstall', 'kwuonthol']","['ashu_buka', 'ashu_pagi', 'ashu_uninstall', 'bintang_naik', 'buka_bintang', 'buka_daak', 'daak_kasi', 'gajelas_mas', 'imbang_ashu', 'jelek_ashu', 'kairi_ashu', 'kasi_imbang', 'kasi_sedang', 'lose_gajelas', 'mas_monnton', 'monnton_kasi', 'musuh_kairi', 'naik_lose', 'pagi_sampai', 'sampai_sore', 'sedang_musuh', 'sore_buka', 'uninstall_kwuonthol']"
"['masa', 'ganti', 'pp', 'keluar', 'lobby', 'sendiri', 'sinyalperangkat', 'tdk', 'kendala', 'kocak', 'bintang', 'no', 'recommend']","['bintang_no', 'ganti_pp', 'keluar_lobby', 'kendala_kocak', 'kocak_bintang', 'lobby_sendiri', 'masa_ganti', 'no_recommend', 'pp_keluar', 'sendiri_sinyalperangkat', 'sinyalperangkat_tdk', 'tdk_kendala']"
"['kasi', 'benar', 'masa', 'ketemu', 'tolol', 'sudah', 'season', 'ketemu', 'tolol', 'sumpah']","['benar_masa', 'kasi_benar', 'ketemu_tolol', 'masa_ketemu', 'season_ketemu', 'sudah_season', 'tolol_sudah', 'tolol_sumpah']"
"['parah', 'lag', 'stabil', 'emosi']","['lag_stabil', 'parah_lag', 'stabil_emosi']"
"['bagus', 'selalu', 'lag', 'patah', 'patah', 'rusak', 'rusak', 'rusakk', 'mending', 'uninstal', 'pindah']","['bagus_selalu', 'lag_patah', 'mending_uninstal', 'patah_patah', 'patah_rusak', 'rusak_rusak', 'rusak_rusakk', 'rusakk_mending', 'selalu_lag', 'uninstal_pindah']"
"['rusak', 'lag', 'banget', 'sial']","['banget_sial', 'lag_banget', 'rusak_lag']"
"['pasti', 'sinyal', 'langsung', 'merah', 'tolong', 'd', 'baik', 'tolong', 'baik', 'parah']","['baik_parah', 'baik_tolong', 'langsung_merah', 'merah_tolong', 'pasti_sinyal', 'sinyal_langsung', 'tolong_baik']"
"['adill', 'cok', 'mitikk', 'musuh', 'glory', 'rata', 'sedang', 'campur', 'biadab']","['adill_cok', 'campur_biadab', 'cok_mitikk', 'glory_rata', 'mitikk_musuh', 'musuh_glory', 'rata_sedang', 'sedang_campur']"
"['update', 'makin', 'tolol', 'bapuk']","['makin_tolol', 'tolol_bapuk', 'update_makin']"
"['banyak', 'gelap', 'malasin']","['banyak_gelap', 'gelap_malasin']"
"['sinyal', 'bagus', 'ping', 'merah', 'tolong', 'baik']","['bagus_ping', 'merah_tolong', 'ping_merah', 'sinyal_bagus', 'tolong_baik']"
['adil'],[]
"['makin', 'makin', 'lag', 'parah', 'pdhl', 'bagus']","['lag_parah', 'makin_lag', 'makin_makin', 'parah_pdhl', 'pdhl_bagus']"
"['kuota', 'banyak', 'wifi', 'jga', 'oke', 'stak', 'afk', 'kesel', 'banget', 'dlu', 'bgtu', 'mls']","['afk_kesel', 'banget_dlu', 'banyak_wifi', 'bgtu_mls', 'dlu_bgtu', 'jga_oke', 'kesel_banget', 'kuota_banyak', 'oke_stak', 'stak_afk', 'wifi_jga']"
"['keluh', 'kagak', 'benar', 'adil', 'baik', 'jelek', 'banget', 'sumpah', 'dengerin', 'keluh', 'mu', 'baik', 'tolong', 'banget']","['adil_baik', 'baik_jelek', 'baik_tolong', 'banget_sumpah', 'benar_adil', 'dengerin_keluh', 'jelek_banget', 'kagak_benar', 'keluh_kagak', 'keluh_mu', 'mu_baik', 'sumpah_dengerin', 'tolong_banget']"
"['ping', 'selalu', 'buruk', 'aneh', 'banget']","['aneh_banget', 'buruk_aneh', 'ping_selalu', 'selalu_buruk']"
['buruk'],[]
"['montong', 'kurang', 'ngiclik', 'licik', 'lag']","['kurang_ngiclik', 'licik_lag', 'montong_kurang', 'ngiclik_licik']"
"['sinyal', 'bagus', 'henti', 'suka', 'henti', 'tolong', 'baik', 'bug', 'muntun']","['bagus_henti', 'baik_bug', 'bug_muntun', 'henti_suka', 'henti_tolong', 'sinyal_bagus', 'suka_henti', 'tolong_baik']"
['taik'],[]
"['aneh', 'temuin', 'party', 'makin', 'lama', 'makin', 'aneh']","['aneh_temuin', 'lama_makin', 'makin_aneh', 'makin_lama', 'party_makin', 'temuin_party']"
"['buruk', 'kenapa', 'update', 'ping', 'stabil', 'benar', 'gara', 'gara', 'ping', 'stabil', 'rusak', 'lahh', 'tai']","['benar_gara', 'buruk_kenapa', 'gara_gara', 'gara_ping', 'kenapa_update', 'lahh_tai', 'ping_stabil', 'rusak_lahh', 'stabil_benar', 'stabil_rusak', 'update_ping']"
"['perbaikin', 'freze', 'sinyal', 'aman', 'ko', 'freze', 'berkalikali', 'ganggu', 'alam']","['aman_ko', 'berkalikali_ganggu', 'freze_berkalikali', 'freze_sinyal', 'ganggu_alam', 'ko_freze', 'perbaikin_freze', 'sinyal_aman']"
"['asu', 'teman', 'naik', 'naik', 'teman', 'bot', 'adil']","['asu_teman', 'bot_adil', 'naik_naik', 'naik_teman', 'teman_bot', 'teman_naik']"
"['taii', 'lain', 'tuju', 'senangsenang', 'gilastres', 'gila', 'isi', 'gelap', 'semua', 'bintang', 'lima', 'deteksi', 'tolong']","['bintang_lima', 'deteksi_tolong', 'gelap_semua', 'gila_isi', 'gilastres_gila', 'isi_gelap', 'lain_tuju', 'lima_deteksi', 'semua_bintang', 'senangsenang_gilastres', 'taii_lain', 'tuju_senangsenang']"
"['banyak', 'layer', 'buruk', 'beri', 'derak', 'malas', 'hati', 'hancur', 'anak', 'yatim', 'para', 'bilang', 'bapak', 'sono', 'bapak']","['anak_yatim', 'banyak_layer', 'bapak_sono', 'beri_derak', 'bilang_bapak', 'buruk_beri', 'derak_malas', 'hancur_anak', 'hati_hancur', 'layer_buruk', 'malas_hati', 'para_bilang', 'sono_bapak', 'yatim_para']"
"['bosan', 'lag', 'lag', 'lag', 'dn', 'lag', 'sinyak', 'stbil', 'wifi', 'parah', 'total', 'mending', 'ganti', 'pindah']","['bosan_lag', 'dn_lag', 'ganti_pindah', 'lag_dn', 'lag_lag', 'lag_sinyak', 'mending_ganti', 'parah_total', 'sinyak_stbil', 'stbil_wifi', 'total_mending', 'wifi_parah']"
"['kompak', 'jng', 'pilihin', 'busuk', 'kurang', 'sekolah', 'masa', 'sinyal', 'merah', 'anggap', 'afk', 'gimana']","['afk_gimana', 'anggap_afk', 'busuk_kurang', 'jng_pilihin', 'kompak_jng', 'kurang_sekolah', 'masa_sinyal', 'merah_anggap', 'pilihin_busuk', 'sekolah_masa', 'sinyal_merah']"
"['percumah', 'menang', 'menang', 'kalah', 'ting', 'satu', 'bot']","['kalah_ting', 'menang_kalah', 'menang_menang', 'percumah_menang', 'satu_bot', 'ting_satu']"
"['kenapa', 'sudah', 'makin', 'lama', 'makin', 'jelek', 'lag', 'lag', 'jelas', 'dalam', 'tanding', 'patah', 'patah', 'tibatiba', 'afk', 'patah', 'patah', 'mending', 'brawl', 'clasic', 'patah', 'patah', 'aplikasi', 'makin', 'lama', 'makin', 'berat', 'makin', 'patah', 'patah', 'tolong', 'baik', 'sedikit', 'ringan', 'jangan', 'terlalu', 'berat', 'kasi', 'pengunaan', 'ram', 'kecil', 'tanggap', 'ubah', 'mending', 'pindah']","['afk_patah', 'aplikasi_makin', 'baik_sedikit', 'berat_kasi', 'berat_makin', 'brawl_clasic', 'clasic_patah', 'dalam_tanding', 'jangan_terlalu', 'jelas_dalam', 'jelek_lag', 'kasi_pengunaan', 'kecil_tanggap', 'kenapa_sudah', 'lag_jelas', 'lag_lag', 'lama_makin', 'makin_berat', 'makin_jelek', 'makin_lama', 'makin_patah', 'mending_brawl', 'mending_pindah', 'patah_aplikasi', 'patah_mending', 'patah_patah', 'patah_tibatiba', 'patah_tolong', 'pengunaan_ram', 'ram_kecil', 'ringan_jangan', 'sedikit_ringan', 'sudah_makin', 'tanding_patah', 'tanggap_ubah', 'terlalu_berat', 'tibatiba_afk', 'tolong_baik', 'ubah_mending']"
"['buruk', 'binatang', 'baik', 'bug', 'sinyal', 'mu']","['baik_bug', 'binatang_baik', 'bug_sinyal', 'buruk_binatang', 'sinyal_mu']"
"['halo', 'mas', 'muntun', 'tolong', 'jago', 'cape', 'gendong', 'pasti', 'menang', 'kalah', 'menang', 'kalah', 'percaya', 'akun', 'sutsujinkw', 'pindah', 'terimakasih']","['akun_sutsujinkw', 'cape_gendong', 'gendong_pasti', 'halo_mas', 'jago_cape', 'kalah_menang', 'kalah_percaya', 'mas_muntun', 'menang_kalah', 'muntun_tolong', 'pasti_menang', 'percaya_akun', 'pindah_terimakasih', 'sutsujinkw_pindah', 'tolong_jago']"
"['lag', 'banyak', 'emperor']","['banyak_emperor', 'lag_banyak']"
"['mohon', 'baik', 'eror', 'bnyk', 'gelap']","['baik_eror', 'bnyk_gelap', 'eror_bnyk', 'mohon_baik']"
"['ban', 'akun', 'lama', 'dri', 'defeet', 'mllu']","['akun_lama', 'ban_akun', 'defeet_mllu', 'dri_defeet', 'lama_dri']"
"['lag', 'server', 'bug', 'ui', 'lag', 'server', 'speed', 'on', 'lag', 'gerak', 'speed', 'off', 'lag', 'gerak', 'bug', 'ui', 'bug', 'tanding', 'draft', 'pasuk', 'tanding']","['bug_tanding', 'bug_ui', 'draft_pasuk', 'gerak_bug', 'gerak_speed', 'lag_gerak', 'lag_server', 'off_lag', 'on_lag', 'pasuk_tanding', 'server_bug', 'server_speed', 'speed_off', 'speed_on', 'tanding_draft', 'ui_bug', 'ui_lag']"
"['ap', 'anjing']",['ap_anjing']
"['maaf', 'hapus', 'males', 'beban', 'teman', 'lama', 'pensi', 'terimakasih', 'banyak', 'nemenin', 'mungkin', 'nanti', 'kapankapan']","['banyak_nemenin', 'beban_teman', 'hapus_males', 'lama_pensi', 'maaf_hapus', 'males_beban', 'mungkin_nanti', 'nanti_kapankapan', 'nemenin_mungkin', 'pensi_terimakasih', 'teman_lama', 'terimakasih_banyak']"
"['banyak', 'gelap']",['banyak_gelap']
"['orng', 'baru', 'pertama', 'mending', 'usah', 'happy', 'tenang', 'gan', 'stres', 'pusing']","['baru_pertama', 'gan_stres', 'happy_tenang', 'mending_usah', 'orng_baru', 'pertama_mending', 'stres_pusing', 'tenang_gan', 'usah_happy']"
"['ketemu', 'gelap', 'mana', 'mana', 'jelas']","['gelap_mana', 'ketemu_gelap', 'mana_jelas', 'mana_mana']"
"['tolol', 'kalah']",['tolol_kalah']
"['rusak', 'lol']",['rusak_lol']
"['stres', 'isi', 'gelap', 'swmua']","['gelap_swmua', 'isi_gelap', 'stres_isi']"
"['makin', 'update', 'makin', 'lag', 'jelas', 'loogin', 'sampai', 'gerak', 'lancar', 'tetap', 'ngaruh', 'sekian', 'terimakasih', 'gaji']","['gerak_lancar', 'jelas_loogin', 'lag_jelas', 'lancar_tetap', 'loogin_sampai', 'makin_lag', 'makin_update', 'ngaruh_sekian', 'sampai_gerak', 'sekian_terimakasih', 'terimakasih_gaji', 'tetap_ngaruh', 'update_makin']"
"['adil', 'dalam', 'pilih', 'bot', 'semua', 'sedang', 'musuh', 'jago', 'jago']","['adil_dalam', 'bot_semua', 'dalam_pilih', 'jago_jago', 'musuh_jago', 'pilih_bot', 'sedang_musuh', 'semua_sedang']"
"['adill', 'dalam', 'bagi', 'banyak', 'gelap', 'musuh', 'gg', 'bot']","['adill_dalam', 'bagi_banyak', 'banyak_gelap', 'dalam_bagi', 'gelap_musuh', 'gg_bot', 'musuh_gg']"
"['sinyal', 'hilang', 'mati', 'sinyal', 'pull', 'tolong', 'baik', 'sudah', 'baik', 'bintang', 'naikin', 'bintang', 'lima']","['baik_bintang', 'baik_sudah', 'bintang_lima', 'bintang_naikin', 'hilang_mati', 'mati_sinyal', 'naikin_bintang', 'pull_tolong', 'sinyal_hilang', 'sinyal_pull', 'sudah_baik', 'tolong_baik']"
"['percuma', 'update', 'cape', 'sumpah', 'bot', 'musuh', 'sakit', 'banya', 'buuf', 'buka', 'update', 'makin', 'bagus', 'mah', 'makin', 'parah', 'dasar', 'gaje', 'lol']","['bagus_mah', 'banya_buuf', 'bot_musuh', 'buka_update', 'buuf_buka', 'cape_sumpah', 'dasar_gaje', 'gaje_lol', 'mah_makin', 'makin_bagus', 'makin_parah', 'musuh_sakit', 'parah_dasar', 'percuma_update', 'sakit_banya', 'sumpah_bot', 'update_cape', 'update_makin']"
"['grafik', 'bagus', 'tetapi', 'jangan', 'mainin', 'samsung', 'oppo']","['bagus_tetapi', 'grafik_bagus', 'jangan_mainin', 'mainin_samsung', 'samsung_oppo', 'tetapi_jangan']"
"['sial', 'ajg', 'kasi', 'teman', 'draksistem']","['ajg_kasi', 'kasi_teman', 'sial_ajg', 'teman_draksistem']"
"['beres', 'lek', 'sinyal', 'pin', 'bagus', 'gerak', 'jelek', 'buruk']","['bagus_gerak', 'beres_lek', 'gerak_jelek', 'jelek_buruk', 'lek_sinyal', 'pin_bagus', 'sinyal_pin']"
"['banyak', 'gelap', 'minimal', 'banget', 'mvp', 'turun', 'bintang', 'lebih', 'baik', 'kalah', 'mvp', 'bintang', 'bayangin', 'gendong', 'gendong', 'ujung', 'ujung', 'kalah', 'aneh', 'gendong', 'rugi', 'bahkan', 'ngerti']","['aneh_gendong', 'bahkan_ngerti', 'baik_kalah', 'banget_mvp', 'banyak_gelap', 'bayangin_gendong', 'bintang_bayangin', 'bintang_lebih', 'gelap_minimal', 'gendong_gendong', 'gendong_rugi', 'gendong_ujung', 'kalah_aneh', 'kalah_mvp', 'lebih_baik', 'minimal_banget', 'mvp_bintang', 'mvp_turun', 'rugi_bahkan', 'turun_bintang', 'ujung_kalah', 'ujung_ujung']"
"['nek', 'ngekeii', 'genah', 'tel', 'gatel']","['genah_tel', 'nek_ngekeii', 'ngekeii_genah', 'tel_gatel']"
"['tolong', 'koneksi', 'diperbaikigua', 'kalah', 'gara', 'koneksi', 'stabil']","['diperbaikigua_kalah', 'gara_koneksi', 'kalah_gara', 'koneksi_diperbaikigua', 'koneksi_stabil', 'tolong_koneksi']"
"['elek', 'masa', 'sinyal', 'ijo', 'lag', 'niat', 'bintang', 'lawak', 'sinyal', 'perhati', 'su']","['bintang_lawak', 'elek_masa', 'ijo_lag', 'lag_niat', 'lawak_sinyal', 'masa_sinyal', 'niat_bintang', 'perhati_su', 'sinyal_ijo', 'sinyal_perhati']"
"['hama', 'draft', 'bug', 'hama', 'jelas', 'hama']","['bug_hama', 'draft_bug', 'hama_draft', 'hama_jelas', 'jelas_hama']"
"['lag', 'ping', 'jumping', 'sinyal', 'bagus']","['jumping_sinyal', 'lag_ping', 'ping_jumping', 'sinyal_bagus']"
"['tolong', 'masa', 'lag', 'trs', 'tadi']","['lag_trs', 'masa_lag', 'tolong_masa', 'trs_tadi']"
"['bug', 'sinyal', 'bner']","['bug_sinyal', 'sinyal_bner']"
"['tolong', 'sinyal', 'rusak', 'iya', 'loby', 'sinyal', 'hijau', 'trs', 'dalam', 'sinyal', 'merah', 'kuning', 'beri', 'bintang', 'lima', 'bukan', 'rekomendasitapi', 'biar', 'komenan', 'lihat', 'tindak', 'lanjut', 'meryport', 'jelasjelas', 'mangganggu', 'kog', 'kena', 'pelanggaranini', 'adi', 'banget', 'sinyal', 'lag', 'buka', 'pemberitahuan', 'sinyal', 'setabil', 'kog', 'malh', 'afk', 'gimana', 'maksud', 'minimal', 'adil']","['adi_banget', 'afk_gimana', 'banget_sinyal', 'beri_bintang', 'biar_komenan', 'bintang_lima', 'buka_pemberitahuan', 'bukan_rekomendasitapi', 'dalam_sinyal', 'gimana_maksud', 'hijau_trs', 'iya_loby', 'jelasjelas_mangganggu', 'kena_pelanggaranini', 'kog_kena', 'kog_malh', 'komenan_lihat', 'kuning_beri', 'lag_buka', 'lanjut_meryport', 'lihat_tindak', 'lima_bukan', 'loby_sinyal', 'maksud_minimal', 'malh_afk', 'mangganggu_kog', 'merah_kuning', 'meryport_jelasjelas', 'minimal_adil', 'pelanggaranini_adi', 'pemberitahuan_sinyal', 'rekomendasitapi_biar', 'rusak_iya', 'setabil_kog', 'sinyal_hijau', 'sinyal_lag', 'sinyal_merah', 'sinyal_rusak', 'sinyal_setabil', 'tindak_lanjut', 'tolong_sinyal', 'trs_dalam']"
"['he', 'kena', 'afk', 'gara', 'sinyal', 'd', 'berhentiin', 'paket', 'unlimited', 'edition', 'tolong', 'd', 'baik', 'bagus', 'kog']","['afk_gara', 'bagus_kog', 'baik_bagus', 'berhentiin_paket', 'edition_tolong', 'gara_sinyal', 'he_kena', 'kena_afk', 'paket_unlimited', 'sinyal_berhentiin', 'tolong_baik', 'unlimited_edition']"
"['sinyal', 'jelek']",['sinyal_jelek']
"['ngasi', 'benar', 'dr', 'kemarin', 'sesoen', 'sampai', 'sekarang', 'jls', 'sudah', 'mabar', 'epic', 'klau', 'org', 'komen', 'tanggap', 'tondasar', 'jls']","['benar_dr', 'dr_kemarin', 'epic_klau', 'jls_sudah', 'kemarin_sesoen', 'klau_org', 'komen_tanggap', 'mabar_epic', 'ngasi_benar', 'org_komen', 'sampai_sekarang', 'sekarang_jls', 'sesoen_sampai', 'sudah_mabar', 'tanggap_tondasar', 'tondasar_jls']"
"['iqoo', 'neo', 'chipset', 'snapdragon', 'gen', 'masa', 'iya', 'panas', 'sedikit', 'langsung', 'redup', 'cerah', 'redup', 'sudah', 'beberapa', 'report', 'tetapi', 'solusi']","['beberapa_report', 'cerah_redup', 'chipset_snapdragon', 'gen_masa', 'iqoo_neo', 'iya_panas', 'langsung_redup', 'masa_iya', 'neo_chipset', 'panas_sedikit', 'redup_cerah', 'redup_sudah', 'report_tetapi', 'sedikit_langsung', 'snapdragon_gen', 'sudah_beberapa', 'tetapi_solusi']"
"['gim', 'seru']",['gim_seru']
"['bagus', 'patah', 'jelas']","['bagus_patah', 'patah_jelas']"
"['ngasi', 'musuh', 'pandang', 'capek', 'jir', 'push', 'naik', 'turun', 'naik', 'turun', 'kapan', 'imonya', 'kompak', 'musuh', 'turun', 'imo', 'semua', 'epik', 'kelar', 'kelar', 'capek', 'jirr']","['capek_jir', 'capek_jirr', 'epik_kelar', 'imo_semua', 'imonya_kompak', 'jir_push', 'kapan_imonya', 'kelar_capek', 'kelar_kelar', 'kompak_musuh', 'musuh_pandang', 'musuh_turun', 'naik_turun', 'ngasi_musuh', 'pandang_capek', 'push_naik', 'semua_epik', 'turun_imo', 'turun_kapan', 'turun_naik']"
"['bug', 'mu', 'rusak', 'jing']","['bug_mu', 'mu_rusak', 'rusak_jing']"
"['buruk', 'dunia']",['buruk_dunia']
"['selalu', 'buruk', 'hijau', 'buruk']","['buruk_hijau', 'hijau_buruk', 'selalu_buruk']"
"['sumpah', 'tambah', 'lama', 'tambah', 'benar', 'kasi', 'teman', 'imbang', 'jangan', 'berat']","['benar_kasi', 'imbang_jangan', 'jangan_berat', 'kasi_teman', 'lama_tambah', 'sumpah_tambah', 'tambah_benar', 'tambah_lama', 'teman_imbang']"
"['tolol', 'adil', 'kikir', 'buruk', 'moga', 'hapus', 'playstore']","['adil_kikir', 'buruk_moga', 'hapus_playstore', 'kikir_buruk', 'moga_hapus', 'tolol_adil']"
"['tolol', 'banyak', 'draksistem']","['banyak_draksistem', 'tolol_banyak']"
"['walaupun', 'kesal', 'favorit']","['kesal_favorit', 'walaupun_kesal']"
"['games', 'skrng', 'bantak', 'bocil']","['bantak_bocil', 'games_skrng', 'skrng_bantak']"
"['minimal', 'starlight', 'member', 'bug', 'ngestak', 'lv', 'dri', 'lalu', 'tolong', 'rusak', 'minimal', 'gaji', 'minggu']","['bug_ngestak', 'dri_lalu', 'gaji_minggu', 'lalu_tolong', 'lv_dri', 'member_bug', 'minimal_gaji', 'minimal_starlight', 'ngestak_lv', 'rusak_minimal', 'starlight_member', 'tolong_rusak']"
"['musuh', 'imbang']",['musuh_imbang']
"['lag', 'suka', 'maju', 'maju', 'sendiri', 'enk']","['lag_suka', 'maju_maju', 'maju_sendiri', 'sendiri_enk', 'suka_maju']"
['cocok'],[]
"['baru', 'tulis', 'ulas', 'lama', 'berapa', 'report', 'after', 'kirain', 'sendiri', 'rasain', 'inbalance', 'nyata', 'banyak', 'kasus', 'tinggal', 'setia']","['after_kirain', 'banyak_kasus', 'baru_tulis', 'berapa_report', 'inbalance_nyata', 'kasus_tinggal', 'kirain_sendiri', 'lama_berapa', 'nyata_banyak', 'rasain_inbalance', 'report_after', 'sendiri_rasain', 'tinggal_setia', 'tulis_ulas', 'ulas_lama']"
"['buruk', 'asli', 'bagus']","['asli_bagus', 'buruk_asli']"
"['mohon', 'atas', 'imbang', 'draft', 'pilih', 'role']","['atas_imbang', 'draft_pilih', 'imbang_draft', 'mohon_atas', 'pilih_role']"
"['knapa', 'bngt', 'lag', 'sendiri', 'bukan', 'cuma', 'sya', 'kena', 'kena', 'pdahal', 'sinyal', 'lancar', 'pubg', 'pernah', 'kya']","['bngt_lag', 'bukan_cuma', 'cuma_sya', 'kena_kena', 'kena_pdahal', 'knapa_bngt', 'lag_sendiri', 'lancar_pubg', 'pdahal_sinyal', 'pernah_kya', 'pubg_pernah', 'sendiri_bukan', 'sinyal_lancar', 'sya_kena']"
"['senang', 'stres', 'lumayan', 'kecuali', 'gelap']","['kecuali_gelap', 'lumayan_kecuali', 'senang_stres', 'stres_lumayan']"
"['bosen', 'kalah', 'mending', 'ajar']","['bosen_kalah', 'kalah_mending', 'mending_ajar']"
"['kontl', 'su', 'isi', 'gelap', 'jan', 'donlod', 'ges', 'gl']","['donlod_ges', 'gelap_jan', 'ges_gl', 'isi_gelap', 'jan_donlod', 'kontl_su', 'su_isi']"
"['sinyal', 'hilang', 'habis', 'tu', 'draf', 'lag', 'banget', 'mending', 'fix', 'ngurusin', 'update', 'rusak']","['banget_mending', 'draf_lag', 'fix_ngurusin', 'habis_tu', 'hilang_habis', 'lag_banget', 'mending_fix', 'ngurusin_update', 'sinyal_hilang', 'tu_draf', 'update_rusak']"
"['baik', 'bug', 'bukan', 'skin', 'keluar', 'wifi', 'rumah', 'oke', 'bug', 'bosen', 'jika', 'bug']","['baik_bug', 'bosen_jika', 'bug_bosen', 'bug_bukan', 'bukan_skin', 'jika_bug', 'keluar_wifi', 'oke_bug', 'rumah_oke', 'skin_keluar', 'wifi_rumah']"
