stopwords_removed,3-gram
"['minimal', 'tolong', 'pernah', 'menang', 'sujud', 'kantor', 'jilat', 'kaki', 'karyawanmu', 'biar', 'ws', 'tolong', 'minimal', 'frustasi', 'pernah', 'ws', 'kawan', 'pindah', 'ff', 'gara', 'gara', 'ls', 'ah', 'percuma', 'ngomong', 'notice']","['ah_percuma_ngomong', 'biar_ws_tolong', 'ff_gara_gara', 'frustasi_pernah_ws', 'gara_gara_ls', 'gara_ls_ah', 'jilat_kaki_karyawanmu', 'kaki_karyawanmu_biar', 'kantor_jilat_kaki', 'karyawanmu_biar_ws', 'kawan_pindah_ff', 'ls_ah_percuma', 'menang_sujud_kantor', 'minimal_frustasi_pernah', 'minimal_tolong_pernah', 'percuma_ngomong_notice', 'pernah_menang_sujud', 'pernah_ws_kawan', 'pindah_ff_gara', 'sujud_kantor_jilat', 'tolong_minimal_frustasi', 'tolong_pernah_menang', 'ws_kawan_pindah', 'ws_tolong_minimal']"
['yeah'],[]
"['kacau', 'stabil']",[]
"['update', 'patch', 'nalah', 'tambah', 'busuk', 'super', 'busuk', 'drafting', 'lag', 'aman', 'notif', 'putus', 'sampai', 'masuk', 'menit', 'update', 'patch', 'bukan', 'makin', 'baik', 'makin', 'busuk']","['aman_notif_putus', 'baik_makin_busuk', 'bukan_makin_baik', 'busuk_drafting_lag', 'busuk_super_busuk', 'drafting_lag_aman', 'lag_aman_notif', 'makin_baik_makin', 'masuk_menit_update', 'menit_update_patch', 'nalah_tambah_busuk', 'notif_putus_sampai', 'patch_bukan_makin', 'patch_nalah_tambah', 'putus_sampai_masuk', 'sampai_masuk_menit', 'super_busuk_drafting', 'tambah_busuk_super', 'update_patch_bukan', 'update_patch_nalah']"
"['gelap', 'semua', 'anjng']",['gelap_semua_anjng']
"['pilih', 'lawan', 'terlalu', 'adil', 'selalu', 'ngerti', 'balik', 'lawan', 'semua', 'terlalu', 'adil', 'bab']","['adil_selalu_ngerti', 'balik_lawan_semua', 'lawan_semua_terlalu', 'lawan_terlalu_adil', 'ngerti_balik_lawan', 'pilih_lawan_terlalu', 'selalu_ngerti_balik', 'semua_terlalu_adil', 'terlalu_adil_bab', 'terlalu_adil_selalu']"
"['penarngetan', 'bebas', 'tetap', 'kunci', 'musuh', 'hapus']","['bebas_tetap_kunci', 'kunci_musuh_hapus', 'penarngetan_bebas_tetap', 'tetap_kunci_musuh']"
"['seru', 'suka', 'moga', 'makin', 'bagus']","['moga_makin_bagus', 'seru_suka_moga', 'suka_moga_makin']"
"['bagus', 'cocok', 'milik', 'sifat', 'mudah', 'marah', 'bantu', 'tenang', 'diri', 'hati', 'tolong', 'baik', 'bagi', 'imbang', 'biar', 'senang']","['bagi_imbang_biar', 'bagus_cocok_milik', 'baik_bagi_imbang', 'bantu_tenang_diri', 'cocok_milik_sifat', 'diri_hati_tolong', 'hati_tolong_baik', 'imbang_biar_senang', 'marah_bantu_tenang', 'milik_sifat_mudah', 'mudah_marah_bantu', 'sifat_mudah_marah', 'tenang_diri_hati', 'tolong_baik_bagi']"
"['buruk', 'buka', 'ping', 'selalu', 'merah', 'lag', 'parah', 'buka', 'aplikasi', 'lain', 'lancar']","['aplikasi_lain_lancar', 'buka_aplikasi_lain', 'buka_ping_selalu', 'buruk_buka_ping', 'lag_parah_buka', 'merah_lag_parah', 'parah_buka_aplikasi', 'ping_selalu_merah', 'selalu_merah_lag']"
"['buruk', 'kalah', 'nurun', 'satu', 'bintang', 'naik', 'bintang', 'satu', 'lindung', 'tai']","['bintang_naik_bintang', 'bintang_satu_lindung', 'buruk_kalah_nurun', 'kalah_nurun_satu', 'naik_bintang_satu', 'nurun_satu_bintang', 'satu_bintang_naik', 'satu_lindung_tai']"
"['kontol', 'bujang', 'anjingg', 'bagus', 'cepek', 'lose', 'ngentot', 'anjiing']","['anjingg_bagus_cepek', 'bagus_cepek_lose', 'bujang_anjingg_bagus', 'cepek_lose_ngentot', 'kontol_bujang_anjingg', 'lose_ngentot_anjiing']"
"['kecewa', 'imbang', 'chat', 'dalam', 'anggap', 'kasar', 'semua', 'batas', 'teman', 'imbang', 'anggap', 'salah', 'chat', 'lebih', 'kurang', 'credit', 'score']","['anggap_kasar_semua', 'anggap_salah_chat', 'batas_teman_imbang', 'chat_dalam_anggap', 'chat_lebih_kurang', 'dalam_anggap_kasar', 'imbang_anggap_salah', 'imbang_chat_dalam', 'kasar_semua_batas', 'kecewa_imbang_chat', 'kurang_credit_score', 'lebih_kurang_credit', 'salah_chat_lebih', 'semua_batas_teman', 'teman_imbang_anggap']"
"['mith', 'please']",[]
"['jelek', 'ashu', 'pagi', 'sampai', 'sore', 'buka', 'bintang', 'naik', 'lose', 'gajelas', 'mas', 'monnton', 'kasi', 'imbang', 'ashu', 'buka', 'daak', 'kasi', 'sedang', 'musuh', 'kairi', 'ashu', 'uninstall', 'kwuonthol']","['ashu_buka_daak', 'ashu_pagi_sampai', 'ashu_uninstall_kwuonthol', 'bintang_naik_lose', 'buka_bintang_naik', 'buka_daak_kasi', 'daak_kasi_sedang', 'gajelas_mas_monnton', 'imbang_ashu_buka', 'jelek_ashu_pagi', 'kairi_ashu_uninstall', 'kasi_imbang_ashu', 'kasi_sedang_musuh', 'lose_gajelas_mas', 'mas_monnton_kasi', 'monnton_kasi_imbang', 'musuh_kairi_ashu', 'naik_lose_gajelas', 'pagi_sampai_sore', 'sampai_sore_buka', 'sedang_musuh_kairi', 'sore_buka_bintang']"
"['masa', 'ganti', 'pp', 'keluar', 'lobby', 'sendiri', 'sinyalperangkat', 'tdk', 'kendala', 'kocak', 'bintang', 'no', 'recommend']","['bintang_no_recommend', 'ganti_pp_keluar', 'keluar_lobby_sendiri', 'kendala_kocak_bintang', 'kocak_bintang_no', 'lobby_sendiri_sinyalperangkat', 'masa_ganti_pp', 'pp_keluar_lobby', 'sendiri_sinyalperangkat_tdk', 'sinyalperangkat_tdk_kendala', 'tdk_kendala_kocak']"
"['kasi', 'benar', 'masa', 'ketemu', 'tolol', 'sudah', 'season', 'ketemu', 'tolol', 'sumpah']","['benar_masa_ketemu', 'kasi_benar_masa', 'ketemu_tolol_sudah', 'ketemu_tolol_sumpah', 'masa_ketemu_tolol', 'season_ketemu_tolol', 'sudah_season_ketemu', 'tolol_sudah_season']"
"['parah', 'lag', 'stabil', 'emosi']","['lag_stabil_emosi', 'parah_lag_stabil']"
"['bagus', 'selalu', 'lag', 'patah', 'patah', 'rusak', 'rusak', 'rusakk', 'mending', 'uninstal', 'pindah']","['bagus_selalu_lag', 'lag_patah_patah', 'mending_uninstal_pindah', 'patah_patah_rusak', 'patah_rusak_rusak', 'rusak_rusak_rusakk', 'rusak_rusakk_mending', 'rusakk_mending_uninstal', 'selalu_lag_patah']"
"['rusak', 'lag', 'banget', 'sial']","['lag_banget_sial', 'rusak_lag_banget']"
"['pasti', 'sinyal', 'langsung', 'merah', 'tolong', 'd', 'baik', 'tolong', 'baik', 'parah']","['baik_tolong_baik', 'langsung_merah_tolong', 'merah_tolong_baik', 'pasti_sinyal_langsung', 'sinyal_langsung_merah', 'tolong_baik_parah', 'tolong_baik_tolong']"
"['adill', 'cok', 'mitikk', 'musuh', 'glory', 'rata', 'sedang', 'campur', 'biadab']","['adill_cok_mitikk', 'cok_mitikk_musuh', 'glory_rata_sedang', 'mitikk_musuh_glory', 'musuh_glory_rata', 'rata_sedang_campur', 'sedang_campur_biadab']"
"['update', 'makin', 'tolol', 'bapuk']","['makin_tolol_bapuk', 'update_makin_tolol']"
"['banyak', 'gelap', 'malasin']",['banyak_gelap_malasin']
"['sinyal', 'bagus', 'ping', 'merah', 'tolong', 'baik']","['bagus_ping_merah', 'merah_tolong_baik', 'ping_merah_tolong', 'sinyal_bagus_ping']"
['adil'],[]
"['makin', 'makin', 'lag', 'parah', 'pdhl', 'bagus']","['lag_parah_pdhl', 'makin_lag_parah', 'makin_makin_lag', 'parah_pdhl_bagus']"
"['kuota', 'banyak', 'wifi', 'jga', 'oke', 'stak', 'afk', 'kesel', 'banget', 'dlu', 'bgtu', 'mls']","['afk_kesel_banget', 'banget_dlu_bgtu', 'banyak_wifi_jga', 'dlu_bgtu_mls', 'jga_oke_stak', 'kesel_banget_dlu', 'kuota_banyak_wifi', 'oke_stak_afk', 'stak_afk_kesel', 'wifi_jga_oke']"
"['keluh', 'kagak', 'benar', 'adil', 'baik', 'jelek', 'banget', 'sumpah', 'dengerin', 'keluh', 'mu', 'baik', 'tolong', 'banget']","['adil_baik_jelek', 'baik_jelek_banget', 'baik_tolong_banget', 'banget_sumpah_dengerin', 'benar_adil_baik', 'dengerin_keluh_mu', 'jelek_banget_sumpah', 'kagak_benar_adil', 'keluh_kagak_benar', 'keluh_mu_baik', 'mu_baik_tolong', 'sumpah_dengerin_keluh']"
"['ping', 'selalu', 'buruk', 'aneh', 'banget']","['buruk_aneh_banget', 'ping_selalu_buruk', 'selalu_buruk_aneh']"
['buruk'],[]
"['montong', 'kurang', 'ngiclik', 'licik', 'lag']","['kurang_ngiclik_licik', 'montong_kurang_ngiclik', 'ngiclik_licik_lag']"
"['sinyal', 'bagus', 'henti', 'suka', 'henti', 'tolong', 'baik', 'bug', 'muntun']","['bagus_henti_suka', 'baik_bug_muntun', 'henti_suka_henti', 'henti_tolong_baik', 'sinyal_bagus_henti', 'suka_henti_tolong', 'tolong_baik_bug']"
['taik'],[]
"['aneh', 'temuin', 'party', 'makin', 'lama', 'makin', 'aneh']","['aneh_temuin_party', 'lama_makin_aneh', 'makin_lama_makin', 'party_makin_lama', 'temuin_party_makin']"
"['buruk', 'kenapa', 'update', 'ping', 'stabil', 'benar', 'gara', 'gara', 'ping', 'stabil', 'rusak', 'lahh', 'tai']","['benar_gara_gara', 'buruk_kenapa_update', 'gara_gara_ping', 'gara_ping_stabil', 'kenapa_update_ping', 'ping_stabil_benar', 'ping_stabil_rusak', 'rusak_lahh_tai', 'stabil_benar_gara', 'stabil_rusak_lahh', 'update_ping_stabil']"
"['perbaikin', 'freze', 'sinyal', 'aman', 'ko', 'freze', 'berkalikali', 'ganggu', 'alam']","['aman_ko_freze', 'berkalikali_ganggu_alam', 'freze_berkalikali_ganggu', 'freze_sinyal_aman', 'ko_freze_berkalikali', 'perbaikin_freze_sinyal', 'sinyal_aman_ko']"
"['asu', 'teman', 'naik', 'naik', 'teman', 'bot', 'adil']","['asu_teman_naik', 'naik_naik_teman', 'naik_teman_bot', 'teman_bot_adil', 'teman_naik_naik']"
"['taii', 'lain', 'tuju', 'senangsenang', 'gilastres', 'gila', 'isi', 'gelap', 'semua', 'bintang', 'lima', 'deteksi', 'tolong']","['bintang_lima_deteksi', 'gelap_semua_bintang', 'gila_isi_gelap', 'gilastres_gila_isi', 'isi_gelap_semua', 'lain_tuju_senangsenang', 'lima_deteksi_tolong', 'semua_bintang_lima', 'senangsenang_gilastres_gila', 'taii_lain_tuju', 'tuju_senangsenang_gilastres']"
"['banyak', 'layer', 'buruk', 'beri', 'derak', 'malas', 'hati', 'hancur', 'anak', 'yatim', 'para', 'bilang', 'bapak', 'sono', 'bapak']","['anak_yatim_para', 'banyak_layer_buruk', 'bapak_sono_bapak', 'beri_derak_malas', 'bilang_bapak_sono', 'buruk_beri_derak', 'derak_malas_hati', 'hancur_anak_yatim', 'hati_hancur_anak', 'layer_buruk_beri', 'malas_hati_hancur', 'para_bilang_bapak', 'yatim_para_bilang']"
"['bosan', 'lag', 'lag', 'lag', 'dn', 'lag', 'sinyak', 'stbil', 'wifi', 'parah', 'total', 'mending', 'ganti', 'pindah']","['bosan_lag_lag', 'dn_lag_sinyak', 'lag_dn_lag', 'lag_lag_dn', 'lag_lag_lag', 'lag_sinyak_stbil', 'mending_ganti_pindah', 'parah_total_mending', 'sinyak_stbil_wifi', 'stbil_wifi_parah', 'total_mending_ganti', 'wifi_parah_total']"
"['kompak', 'jng', 'pilihin', 'busuk', 'kurang', 'sekolah', 'masa', 'sinyal', 'merah', 'anggap', 'afk', 'gimana']","['anggap_afk_gimana', 'busuk_kurang_sekolah', 'jng_pilihin_busuk', 'kompak_jng_pilihin', 'kurang_sekolah_masa', 'masa_sinyal_merah', 'merah_anggap_afk', 'pilihin_busuk_kurang', 'sekolah_masa_sinyal', 'sinyal_merah_anggap']"
"['percumah', 'menang', 'menang', 'kalah', 'ting', 'satu', 'bot']","['kalah_ting_satu', 'menang_kalah_ting', 'menang_menang_kalah', 'percumah_menang_menang', 'ting_satu_bot']"
"['kenapa', 'sudah', 'makin', 'lama', 'makin', 'jelek', 'lag', 'lag', 'jelas', 'dalam', 'tanding', 'patah', 'patah', 'tibatiba', 'afk', 'patah', 'patah', 'mending', 'brawl', 'clasic', 'patah', 'patah', 'aplikasi', 'makin', 'lama', 'makin', 'berat', 'makin', 'patah', 'patah', 'tolong', 'baik', 'sedikit', 'ringan', 'jangan', 'terlalu', 'berat', 'kasi', 'pengunaan', 'ram', 'kecil', 'tanggap', 'ubah', 'mending', 'pindah']","['afk_patah_patah', 'aplikasi_makin_lama', 'baik_sedikit_ringan', 'berat_kasi_pengunaan', 'berat_makin_patah', 'brawl_clasic_patah', 'clasic_patah_patah', 'dalam_tanding_patah', 'jangan_terlalu_berat', 'jelas_dalam_tanding', 'jelek_lag_lag', 'kasi_pengunaan_ram', 'kecil_tanggap_ubah', 'kenapa_sudah_makin', 'lag_jelas_dalam', 'lag_lag_jelas', 'lama_makin_berat', 'lama_makin_jelek', 'makin_berat_makin', 'makin_jelek_lag', 'makin_lama_makin', 'makin_patah_patah', 'mending_brawl_clasic', 'patah_aplikasi_makin', 'patah_mending_brawl', 'patah_patah_aplikasi', 'patah_patah_mending', 'patah_patah_tibatiba', 'patah_patah_tolong', 'patah_tibatiba_afk', 'patah_tolong_baik', 'pengunaan_ram_kecil', 'ram_kecil_tanggap', 'ringan_jangan_terlalu', 'sedikit_ringan_jangan', 'sudah_makin_lama', 'tanding_patah_patah', 'tanggap_ubah_mending', 'terlalu_berat_kasi', 'tibatiba_afk_patah', 'tolong_baik_sedikit', 'ubah_mending_pindah']"
"['buruk', 'binatang', 'baik', 'bug', 'sinyal', 'mu']","['baik_bug_sinyal', 'binatang_baik_bug', 'bug_sinyal_mu', 'buruk_binatang_baik']"
"['halo', 'mas', 'muntun', 'tolong', 'jago', 'cape', 'gendong', 'pasti', 'menang', 'kalah', 'menang', 'kalah', 'percaya', 'akun', 'sutsujinkw', 'pindah', 'terimakasih']","['akun_sutsujinkw_pindah', 'cape_gendong_pasti', 'gendong_pasti_menang', 'halo_mas_muntun', 'jago_cape_gendong', 'kalah_menang_kalah', 'kalah_percaya_akun', 'mas_muntun_tolong', 'menang_kalah_menang', 'menang_kalah_percaya', 'muntun_tolong_jago', 'pasti_menang_kalah', 'percaya_akun_sutsujinkw', 'sutsujinkw_pindah_terimakasih', 'tolong_jago_cape']"
"['lag', 'banyak', 'emperor']",['lag_banyak_emperor']
"['mohon', 'baik', 'eror', 'bnyk', 'gelap']","['baik_eror_bnyk', 'eror_bnyk_gelap', 'mohon_baik_eror']"
"['ban', 'akun', 'lama', 'dri', 'defeet', 'mllu']","['akun_lama_dri', 'ban_akun_lama', 'dri_defeet_mllu', 'lama_dri_defeet']"
"['lag', 'server', 'bug', 'ui', 'lag', 'server', 'speed', 'on', 'lag', 'gerak', 'speed', 'off', 'lag', 'gerak', 'bug', 'ui', 'bug', 'tanding', 'draft', 'pasuk', 'tanding']","['bug_tanding_draft', 'bug_ui_bug', 'bug_ui_lag', 'draft_pasuk_tanding', 'gerak_bug_ui', 'gerak_speed_off', 'lag_gerak_bug', 'lag_gerak_speed', 'lag_server_bug', 'lag_server_speed', 'off_lag_gerak', 'on_lag_gerak', 'server_bug_ui', 'server_speed_on', 'speed_off_lag', 'speed_on_lag', 'tanding_draft_pasuk', 'ui_bug_tanding', 'ui_lag_server']"
"['ap', 'anjing']",[]
"['maaf', 'hapus', 'males', 'beban', 'teman', 'lama', 'pensi', 'terimakasih', 'banyak', 'nemenin', 'mungkin', 'nanti', 'kapankapan']","['banyak_nemenin_mungkin', 'beban_teman_lama', 'hapus_males_beban', 'lama_pensi_terimakasih', 'maaf_hapus_males', 'males_beban_teman', 'mungkin_nanti_kapankapan', 'nemenin_mungkin_nanti', 'pensi_terimakasih_banyak', 'teman_lama_pensi', 'terimakasih_banyak_nemenin']"
"['banyak', 'gelap']",[]
"['orng', 'baru', 'pertama', 'mending', 'usah', 'happy', 'tenang', 'gan', 'stres', 'pusing']","['baru_pertama_mending', 'gan_stres_pusing', 'happy_tenang_gan', 'mending_usah_happy', 'orng_baru_pertama', 'pertama_mending_usah', 'tenang_gan_stres', 'usah_happy_tenang']"
"['ketemu', 'gelap', 'mana', 'mana', 'jelas']","['gelap_mana_mana', 'ketemu_gelap_mana', 'mana_mana_jelas']"
"['tolol', 'kalah']",[]
"['rusak', 'lol']",[]
"['stres', 'isi', 'gelap', 'swmua']","['isi_gelap_swmua', 'stres_isi_gelap']"
"['makin', 'update', 'makin', 'lag', 'jelas', 'loogin', 'sampai', 'gerak', 'lancar', 'tetap', 'ngaruh', 'sekian', 'terimakasih', 'gaji']","['gerak_lancar_tetap', 'jelas_loogin_sampai', 'lag_jelas_loogin', 'lancar_tetap_ngaruh', 'loogin_sampai_gerak', 'makin_lag_jelas', 'makin_update_makin', 'ngaruh_sekian_terimakasih', 'sampai_gerak_lancar', 'sekian_terimakasih_gaji', 'tetap_ngaruh_sekian', 'update_makin_lag']"
"['adil', 'dalam', 'pilih', 'bot', 'semua', 'sedang', 'musuh', 'jago', 'jago']","['adil_dalam_pilih', 'bot_semua_sedang', 'dalam_pilih_bot', 'musuh_jago_jago', 'pilih_bot_semua', 'sedang_musuh_jago', 'semua_sedang_musuh']"
"['adill', 'dalam', 'bagi', 'banyak', 'gelap', 'musuh', 'gg', 'bot']","['adill_dalam_bagi', 'bagi_banyak_gelap', 'banyak_gelap_musuh', 'dalam_bagi_banyak', 'gelap_musuh_gg', 'musuh_gg_bot']"
"['sinyal', 'hilang', 'mati', 'sinyal', 'pull', 'tolong', 'baik', 'sudah', 'baik', 'bintang', 'naikin', 'bintang', 'lima']","['baik_bintang_naikin', 'baik_sudah_baik', 'bintang_naikin_bintang', 'hilang_mati_sinyal', 'mati_sinyal_pull', 'naikin_bintang_lima', 'pull_tolong_baik', 'sinyal_hilang_mati', 'sinyal_pull_tolong', 'sudah_baik_bintang', 'tolong_baik_sudah']"
"['percuma', 'update', 'cape', 'sumpah', 'bot', 'musuh', 'sakit', 'banya', 'buuf', 'buka', 'update', 'makin', 'bagus', 'mah', 'makin', 'parah', 'dasar', 'gaje', 'lol']","['bagus_mah_makin', 'banya_buuf_buka', 'bot_musuh_sakit', 'buka_update_makin', 'buuf_buka_update', 'cape_sumpah_bot', 'dasar_gaje_lol', 'mah_makin_parah', 'makin_bagus_mah', 'makin_parah_dasar', 'musuh_sakit_banya', 'parah_dasar_gaje', 'percuma_update_cape', 'sakit_banya_buuf', 'sumpah_bot_musuh', 'update_cape_sumpah', 'update_makin_bagus']"
"['grafik', 'bagus', 'tetapi', 'jangan', 'mainin', 'samsung', 'oppo']","['bagus_tetapi_jangan', 'grafik_bagus_tetapi', 'jangan_mainin_samsung', 'mainin_samsung_oppo', 'tetapi_jangan_mainin']"
"['sial', 'ajg', 'kasi', 'teman', 'draksistem']","['ajg_kasi_teman', 'kasi_teman_draksistem', 'sial_ajg_kasi']"
"['beres', 'lek', 'sinyal', 'pin', 'bagus', 'gerak', 'jelek', 'buruk']","['bagus_gerak_jelek', 'beres_lek_sinyal', 'gerak_jelek_buruk', 'lek_sinyal_pin', 'pin_bagus_gerak', 'sinyal_pin_bagus']"
"['banyak', 'gelap', 'minimal', 'banget', 'mvp', 'turun', 'bintang', 'lebih', 'baik', 'kalah', 'mvp', 'bintang', 'bayangin', 'gendong', 'gendong', 'ujung', 'ujung', 'kalah', 'aneh', 'gendong', 'rugi', 'bahkan', 'ngerti']","['aneh_gendong_rugi', 'baik_kalah_mvp', 'banget_mvp_turun', 'banyak_gelap_minimal', 'bayangin_gendong_gendong', 'bintang_bayangin_gendong', 'bintang_lebih_baik', 'gelap_minimal_banget', 'gendong_gendong_ujung', 'gendong_rugi_bahkan', 'gendong_ujung_ujung', 'kalah_aneh_gendong', 'kalah_mvp_bintang', 'lebih_baik_kalah', 'minimal_banget_mvp', 'mvp_bintang_bayangin', 'mvp_turun_bintang', 'rugi_bahkan_ngerti', 'turun_bintang_lebih', 'ujung_kalah_aneh', 'ujung_ujung_kalah']"
"['nek', 'ngekeii', 'genah', 'tel', 'gatel']","['genah_tel_gatel', 'nek_ngekeii_genah', 'ngekeii_genah_tel']"
"['tolong', 'koneksi', 'diperbaikigua', 'kalah', 'gara', 'koneksi', 'stabil']","['diperbaikigua_kalah_gara', 'gara_koneksi_stabil', 'kalah_gara_koneksi', 'koneksi_diperbaikigua_kalah', 'tolong_koneksi_diperbaikigua']"
"['elek', 'masa', 'sinyal', 'ijo', 'lag', 'niat', 'bintang', 'lawak', 'sinyal', 'perhati', 'su']","['bintang_lawak_sinyal', 'elek_masa_sinyal', 'ijo_lag_niat', 'lag_niat_bintang', 'lawak_sinyal_perhati', 'masa_sinyal_ijo', 'niat_bintang_lawak', 'sinyal_ijo_lag', 'sinyal_perhati_su']"
"['hama', 'draft', 'bug', 'hama', 'jelas', 'hama']","['bug_hama_jelas', 'draft_bug_hama', 'hama_draft_bug', 'hama_jelas_hama']"
"['lag', 'ping', 'jumping', 'sinyal', 'bagus']","['jumping_sinyal_bagus', 'lag_ping_jumping', 'ping_jumping_sinyal']"
"['tolong', 'masa', 'lag', 'trs', 'tadi']","['lag_trs_tadi', 'masa_lag_trs', 'tolong_masa_lag']"
"['bug', 'sinyal', 'bner']",['bug_sinyal_bner']
"['tolong', 'sinyal', 'rusak', 'iya', 'loby', 'sinyal', 'hijau', 'trs', 'dalam', 'sinyal', 'merah', 'kuning', 'beri', 'bintang', 'lima', 'bukan', 'rekomendasitapi', 'biar', 'komenan', 'lihat', 'tindak', 'lanjut', 'meryport', 'jelasjelas', 'mangganggu', 'kog', 'kena', 'pelanggaranini', 'adi', 'banget', 'sinyal', 'lag', 'buka', 'pemberitahuan', 'sinyal', 'setabil', 'kog', 'malh', 'afk', 'gimana', 'maksud', 'minimal', 'adil']","['adi_banget_sinyal', 'afk_gimana_maksud', 'banget_sinyal_lag', 'beri_bintang_lima', 'biar_komenan_lihat', 'bintang_lima_bukan', 'buka_pemberitahuan_sinyal', 'bukan_rekomendasitapi_biar', 'dalam_sinyal_merah', 'gimana_maksud_minimal', 'hijau_trs_dalam', 'iya_loby_sinyal', 'jelasjelas_mangganggu_kog', 'kena_pelanggaranini_adi', 'kog_kena_pelanggaranini', 'kog_malh_afk', 'komenan_lihat_tindak', 'kuning_beri_bintang', 'lag_buka_pemberitahuan', 'lanjut_meryport_jelasjelas', 'lihat_tindak_lanjut', 'lima_bukan_rekomendasitapi', 'loby_sinyal_hijau', 'maksud_minimal_adil', 'malh_afk_gimana', 'mangganggu_kog_kena', 'merah_kuning_beri', 'meryport_jelasjelas_mangganggu', 'pelanggaranini_adi_banget', 'pemberitahuan_sinyal_setabil', 'rekomendasitapi_biar_komenan', 'rusak_iya_loby', 'setabil_kog_malh', 'sinyal_hijau_trs', 'sinyal_lag_buka', 'sinyal_merah_kuning', 'sinyal_rusak_iya', 'sinyal_setabil_kog', 'tindak_lanjut_meryport', 'tolong_sinyal_rusak', 'trs_dalam_sinyal']"
"['he', 'kena', 'afk', 'gara', 'sinyal', 'd', 'berhentiin', 'paket', 'unlimited', 'edition', 'tolong', 'd', 'baik', 'bagus', 'kog']","['afk_gara_sinyal', 'baik_bagus_kog', 'berhentiin_paket_unlimited', 'edition_tolong_baik', 'gara_sinyal_berhentiin', 'he_kena_afk', 'kena_afk_gara', 'paket_unlimited_edition', 'sinyal_berhentiin_paket', 'tolong_baik_bagus', 'unlimited_edition_tolong']"
"['sinyal', 'jelek']",[]
"['ngasi', 'benar', 'dr', 'kemarin', 'sesoen', 'sampai', 'sekarang', 'jls', 'sudah', 'mabar', 'epic', 'klau', 'org', 'komen', 'tanggap', 'tondasar', 'jls']","['benar_dr_kemarin', 'dr_kemarin_sesoen', 'epic_klau_org', 'jls_sudah_mabar', 'kemarin_sesoen_sampai', 'klau_org_komen', 'komen_tanggap_tondasar', 'mabar_epic_klau', 'ngasi_benar_dr', 'org_komen_tanggap', 'sampai_sekarang_jls', 'sekarang_jls_sudah', 'sesoen_sampai_sekarang', 'sudah_mabar_epic', 'tanggap_tondasar_jls']"
"['iqoo', 'neo', 'chipset', 'snapdragon', 'gen', 'masa', 'iya', 'panas', 'sedikit', 'langsung', 'redup', 'cerah', 'redup', 'sudah', 'beberapa', 'report', 'tetapi', 'solusi']","['beberapa_report_tetapi', 'cerah_redup_sudah', 'chipset_snapdragon_gen', 'gen_masa_iya', 'iqoo_neo_chipset', 'iya_panas_sedikit', 'langsung_redup_cerah', 'masa_iya_panas', 'neo_chipset_snapdragon', 'panas_sedikit_langsung', 'redup_cerah_redup', 'redup_sudah_beberapa', 'report_tetapi_solusi', 'sedikit_langsung_redup', 'snapdragon_gen_masa', 'sudah_beberapa_report']"
"['gim', 'seru']",[]
"['bagus', 'patah', 'jelas']",['bagus_patah_jelas']
"['ngasi', 'musuh', 'pandang', 'capek', 'jir', 'push', 'naik', 'turun', 'naik', 'turun', 'kapan', 'imonya', 'kompak', 'musuh', 'turun', 'imo', 'semua', 'epik', 'kelar', 'kelar', 'capek', 'jirr']","['capek_jir_push', 'epik_kelar_kelar', 'imo_semua_epik', 'imonya_kompak_musuh', 'jir_push_naik', 'kapan_imonya_kompak', 'kelar_capek_jirr', 'kelar_kelar_capek', 'kompak_musuh_turun', 'musuh_pandang_capek', 'musuh_turun_imo', 'naik_turun_kapan', 'naik_turun_naik', 'ngasi_musuh_pandang', 'pandang_capek_jir', 'push_naik_turun', 'semua_epik_kelar', 'turun_imo_semua', 'turun_kapan_imonya', 'turun_naik_turun']"
"['bug', 'mu', 'rusak', 'jing']","['bug_mu_rusak', 'mu_rusak_jing']"
"['buruk', 'dunia']",[]
"['selalu', 'buruk', 'hijau', 'buruk']","['buruk_hijau_buruk', 'selalu_buruk_hijau']"
"['sumpah', 'tambah', 'lama', 'tambah', 'benar', 'kasi', 'teman', 'imbang', 'jangan', 'berat']","['benar_kasi_teman', 'imbang_jangan_berat', 'kasi_teman_imbang', 'lama_tambah_benar', 'sumpah_tambah_lama', 'tambah_benar_kasi', 'tambah_lama_tambah', 'teman_imbang_jangan']"
"['tolol', 'adil', 'kikir', 'buruk', 'moga', 'hapus', 'playstore']","['adil_kikir_buruk', 'buruk_moga_hapus', 'kikir_buruk_moga', 'moga_hapus_playstore', 'tolol_adil_kikir']"
"['tolol', 'banyak', 'draksistem']",['tolol_banyak_draksistem']
"['walaupun', 'kesal', 'favorit']",['walaupun_kesal_favorit']
"['games', 'skrng', 'bantak', 'bocil']","['games_skrng_bantak', 'skrng_bantak_bocil']"
"['minimal', 'starlight', 'member', 'bug', 'ngestak', 'lv', 'dri', 'lalu', 'tolong', 'rusak', 'minimal', 'gaji', 'minggu']","['bug_ngestak_lv', 'dri_lalu_tolong', 'lalu_tolong_rusak', 'lv_dri_lalu', 'member_bug_ngestak', 'minimal_gaji_minggu', 'minimal_starlight_member', 'ngestak_lv_dri', 'rusak_minimal_gaji', 'starlight_member_bug', 'tolong_rusak_minimal']"
"['musuh', 'imbang']",[]
"['lag', 'suka', 'maju', 'maju', 'sendiri', 'enk']","['lag_suka_maju', 'maju_maju_sendiri', 'maju_sendiri_enk', 'suka_maju_maju']"
['cocok'],[]
