stopwords_removed,1-gram
"['oyy', 'jelsas', 'sedikit', 'napa', 'bias', 'sinyal', 'bagus', 'kadang', 'pin', 'gabisa', 'gerak', 'plislah', 'defeat', 'sakit', 'klw', 'banding', 'ff', 'gitu', 'lancar', 'bisah', 'gerak', 'kocak', 'makanya', 'yakin', 'masalah', 'bukan', 'sinyal', 'ingat', 'bukan']","['bagus', 'banding', 'bias', 'bisah', 'bukan', 'defeat', 'ff', 'gabisa', 'gerak', 'gitu', 'ingat', 'jelsas', 'kadang', 'klw', 'kocak', 'lancar', 'makanya', 'masalah', 'napa', 'oyy', 'pin', 'plislah', 'sakit', 'sedikit', 'sinyal', 'yakin']"
"['event', 'lg', 'bosen', 'trs', 'lg', 'event', 'lain']","['bosen', 'event', 'lain', 'lg', 'trs']"
"['otak', 'normal', 'strees']","['normal', 'otak', 'strees']"
['keren'],['keren']
"['jangan', 'curang', 'musuh', 'komputer']","['curang', 'jangan', 'komputer', 'musuh']"
['bagus'],['bagus']
['enak'],['enak']
['rusak'],['rusak']
"['selalu', 'beban', 'sengaja', 'troll', 'gelap', 'susah', 'naik', 'tahay']","['beban', 'gelap', 'naik', 'selalu', 'sengaja', 'susah', 'tahay', 'troll']"
"['bangkrut', 'baru', 'paksa', 'diamond']","['bangkrut', 'baru', 'diamond', 'paksa']"
"['brawl', 'slot']","['brawl', 'slot']"
"['seru', 'pokok']","['pokok', 'seru']"
"['juang', 'anj']","['anj', 'juang']"
"['stiap', 'ngestak', 'pdhl', 'mh', 'aman', 'tolong', 'segera', 'baik']","['aman', 'baik', 'mh', 'ngestak', 'pdhl', 'segera', 'stiap', 'tolong']"
"['season', 'baru', 'ngomong', 'paling', 'parah', 'sndiri', 'tipikal', 'pernah', 'komplen', 'emng', 'kalah', 'pasti', 'lag', 'semua', 'lag', 'parah', 'musuh', 'pasti', 'gg', 'parah', 'terlalu', 'jgn', 'donlod', 'buruk']","['baru', 'buruk', 'donlod', 'emng', 'gg', 'jgn', 'kalah', 'komplen', 'lag', 'musuh', 'ngomong', 'paling', 'parah', 'pasti', 'pernah', 'season', 'semua', 'sndiri', 'terlalu', 'tipikal']"
"['selalu', 'lag', 'tibaba', 'mati', 'baik']","['baik', 'lag', 'mati', 'selalu', 'tibaba']"
"['masa', 'full', 'baik', 'lag', 'sendiri', 'error', 'tolong', 'baik']","['baik', 'error', 'full', 'lag', 'masa', 'sendiri', 'tolong']"
"['banyak', 'banyak', 'istighfar']","['banyak', 'istighfar']"
"['haram', 'naik', 'turun', 'naik', 'turun', 'asu', 'komputer']","['asu', 'haram', 'komputer', 'naik', 'turun']"
['bagus'],['bagus']
"['teman', 'selalu', 'gelap', 'selalu', 'lag', 'buka', 'youtube', 'bagus', 'bagus', 'teman', 'gelap', 'ahk', 'benar', 'gg', 'pro', 'rating', 'satu', 'bintang', 'musuh', 'gg', 'sedang', 'bot', 'pokok', 'joki', 'proplayer', 'top', 'global']","['ahk', 'bagus', 'benar', 'bintang', 'bot', 'buka', 'gelap', 'gg', 'global', 'joki', 'lag', 'musuh', 'pokok', 'pro', 'proplayer', 'rating', 'satu', 'sedang', 'selalu', 'teman', 'top', 'youtube']"
"['bagus', 'hd', 'cakep', 'bagus', 'utama', 'obsidia']","['bagus', 'cakep', 'hd', 'obsidia', 'utama']"
['seruu'],['seruu']
"['keren', 'bagus', 'sedikit', 'kurang', 'yaitu', 'lag', 'stabil', 'harap', 'tanggap', 'ulas', 'baik']","['bagus', 'baik', 'harap', 'keren', 'kurang', 'lag', 'sedikit', 'stabil', 'tanggap', 'ulas', 'yaitu']"
"['update', 'sekarang', 'freeze', 'al', 'hasil', 'lose', 'streak', 'belum', 'update', 'lancar', 'kecewa']","['al', 'belum', 'freeze', 'hasil', 'kecewa', 'lancar', 'lose', 'sekarang', 'streak', 'update']"
"['cukup', 'seru', 'makin', 'lama', 'makin', 'berat', 'hpku', 'bukan', 'gaming', 'gampang', 'panas']","['berat', 'bukan', 'cukup', 'gaming', 'gampang', 'hpku', 'lama', 'makin', 'panas', 'seru']"
"['musuh', 'susah']","['musuh', 'susah']"
"['atas', 'teman', 'yaitu', 'samuel', 'prabowo', 'jika', 'guna', 'samar', 'anggap', 'langgar', 'atur', 'pasal', 'undangundang']","['anggap', 'atas', 'atur', 'guna', 'jika', 'langgar', 'pasal', 'prabowo', 'samar', 'samuel', 'teman', 'undangundang', 'yaitu']"
"['ngerank', 'bocil']","['bocil', 'ngerank']"
"['fikss', 'percaya', 'banyak', 'legends', 'bang', 'bang', 'pasti', 'banyak', 'ngalamin', 'bug', 'skill', 'sinyal', 'slalu', 'hilang', 'ingame', 'rating', 'b', 'tuju', 'pihak', 'bukan', 'dua', 'ngalamin', 'kyk', 'begini', 'performa', 'turun', 'bukan', 'cuma', 'banyak', 'banyak', 'pensi', 'masalah', 'bgni', 'contoh', 'teman', 'tolong', 'developer', 'baik', 'jt', 'lebih', 'wakil']","['baik', 'bang', 'banyak', 'begini', 'bgni', 'bug', 'bukan', 'contoh', 'cuma', 'developer', 'dua', 'fikss', 'hilang', 'ingame', 'jt', 'kyk', 'lebih', 'legends', 'masalah', 'ngalamin', 'pasti', 'pensi', 'percaya', 'performa', 'pihak', 'rating', 'sinyal', 'skill', 'slalu', 'teman', 'tolong', 'tuju', 'turun', 'wakil']"
"['muas', 'tolong', 'gelap', 'rangin']","['gelap', 'muas', 'rangin', 'tolong']"
"['bagus', 'reting', 'bintang']","['bagus', 'bintang', 'reting']"
"['jelek', 'banyak', 'ewean', 'hapus']","['banyak', 'ewean', 'hapus', 'jelek']"
"['punya', 'kendala', 'yaitu', 'asik', 'sinyal', 'hilang', 'tampil', 'teks', 'hubung', 'tanding', 'umum', 'kuota', 'aktif', 'ping', 'hijau', 'sekitar', 'ms', 'entah', 'knp', 'makin', 'berat', 'kentang', 'sinyal', 'makin', 'kacau', 'moga', 'lain', 'lebih', 'baik']","['aktif', 'asik', 'baik', 'berat', 'entah', 'hijau', 'hilang', 'hubung', 'kacau', 'kendala', 'kentang', 'knp', 'kuota', 'lain', 'lebih', 'makin', 'moga', 'ms', 'ping', 'punya', 'sekitar', 'sinyal', 'tampil', 'tanding', 'teks', 'umum', 'yaitu']"
"['represing', 'hilang', 'stres', 'nambah', 'stres', 'lost', 'treak', 'kon']","['hilang', 'kon', 'lost', 'nambah', 'represing', 'stres', 'treak']"
"['tolol', 'jelas']","['jelas', 'tolol']"
"['buruk', 'sinyal', 'rusak', 'buruk', 'kematen', 'update', 'skin', 'kolektor', 'sinyal', 'dadak', 'hilang', 'lping', 'atas', 'begini', 'lama', 'banyak', 'uninstal', 'gara', 'sinyal', 'hilang', 'lostreak', 'njing']","['atas', 'banyak', 'begini', 'buruk', 'dadak', 'gara', 'hilang', 'kematen', 'kolektor', 'lama', 'lostreak', 'lping', 'njing', 'rusak', 'sinyal', 'skin', 'uninstal', 'update']"
"['emng', 't', 'buka', 'neng', 'stres']","['buka', 'emng', 'neng', 'stres']"
['bagus'],['bagus']
"['keren', 'banget']","['banget', 'keren']"
"['tolong', 'jangan', 'darksistem', 'semua', 'anj', 'pen', 'mythic', 'glory', 'cok', 'liatt', 'komen']","['anj', 'cok', 'darksistem', 'glory', 'jangan', 'komen', 'liatt', 'mythic', 'pen', 'semua', 'tolong']"
"['lag', 'lag', 'mid', 'baru', 'lag', 'gimana', 'kalah', 'dominasi', 'duluan', 'musuh']","['baru', 'dominasi', 'duluan', 'gimana', 'kalah', 'lag', 'mid', 'musuh']"
"['makin', 'parah', 'lag']","['lag', 'makin', 'parah']"
"['jelas', 'gelap']","['gelap', 'jelas']"
"['minimal', 'nyepin', 'pernah', 'hoki', 'win', 'strikk', 'beri', 'komputer', 'semua', 'anj']","['anj', 'beri', 'hoki', 'komputer', 'minimal', 'nyepin', 'pernah', 'semua', 'strikk', 'win']"
['bagus'],['bagus']
"['bagi', 'skin']","['bagi', 'skin']"
"['asu', 'lag', 'sudah', 'pakek', 'wifipaket', 'dataa', 'tolol', 'babi', 'haramm']","['asu', 'babi', 'dataa', 'haramm', 'lag', 'pakek', 'sudah', 'tolol', 'wifipaket']"
"['sihh', 'gede', 'lag', 'tolol']","['gede', 'lag', 'sihh', 'tolol']"
"['tolol', 'co']","['co', 'tolol']"
"['benar', 'milih', 'lawan', 'sendiri', 'imbang', 'bukan', 'vs', 'afkjangan', 'beban', 'ranked', 'benah', 'vs', 'padan', 'menang', 'kalah', 'urus', 'nanti', 'turun', 'ketemu', 'gelap', 'vs', 'lalu', 'vs', 'gelap', 'bukan', 'kalah', 'fear', 'vs', 'gapapa', 'classic', 'ketemu', 'gelap', 'vs']","['afkjangan', 'beban', 'benah', 'benar', 'bukan', 'classic', 'fear', 'gapapa', 'gelap', 'imbang', 'kalah', 'ketemu', 'lalu', 'lawan', 'menang', 'milih', 'nanti', 'padan', 'ranked', 'sendiri', 'turun', 'urus', 'vs']"
['sampah'],['sampah']
['redy'],['redy']
"['bintang', 'bukan', 'bagus', 'jelek', 'makin', 'sekarang', 'makin', 'ngebug', 'masa', 'loby', 'warna', 'ungu', 'draf', 'suka', 'lag', 'tambah', 'bagus', 'suka', 'lag']","['bagus', 'bintang', 'bukan', 'draf', 'jelek', 'lag', 'loby', 'makin', 'masa', 'ngebug', 'sekarang', 'suka', 'tambah', 'ungu', 'warna']"
"['pencet', 'hubung', 'akun', 'wanya']","['akun', 'hubung', 'pencet', 'wanya']"
"['offline', 'bintang', 'lima', 'biasa', 'hotspot', 'tetangga', 'lag', 'marah', 'pukul', 'gitu']","['biasa', 'bintang', 'gitu', 'hotspot', 'lag', 'lima', 'marah', 'offline', 'pukul', 'tetangga']"
"['terlalu', 'banyak', 'jasa', 'joki', 'banyak', 'beban', 'ranked', 'ripot', 'pernah', 'hasil', 'walaupun', 'skor', 'gelap', 'kacau']","['banyak', 'beban', 'gelap', 'hasil', 'jasa', 'joki', 'kacau', 'pernah', 'ranked', 'ripot', 'skor', 'terlalu', 'walaupun']"
"['babi', 'benar']","['babi', 'benar']"
"['gelap', 'mlu', 'gmn', 'mles', 'hpus', 'ganti']","['ganti', 'gelap', 'gmn', 'hpus', 'mles', 'mlu']"
"['parah', 'benar', 'selalu', 'lag', 'pdahal', 'bgus', 'sinyal', 'banyak', 'bug', 'nie', 'tolong', 'baik', 'perhati']","['baik', 'banyak', 'benar', 'bgus', 'bug', 'lag', 'nie', 'parah', 'pdahal', 'perhati', 'selalu', 'sinyal', 'tolong']"
['kombeck'],['kombeck']
"['kenapaa', 'sinyalnyaa', 'sinyal', 'bagus', 'lag', 'ahh', 'rusak', 'napa']","['ahh', 'bagus', 'kenapaa', 'lag', 'napa', 'rusak', 'sinyal', 'sinyalnyaa']"
"['tolong', 'rangin', 'mb']","['mb', 'rangin', 'tolong']"
"['oii', 'awas', 'misal', 'magic', 'core', 'reset', 'bulan', 'sumpahin', 'pasti', 'blunder', 'pasti', 'makin', 'sepi', 'nanti', 'gara', 'hal']","['awas', 'blunder', 'bulan', 'core', 'gara', 'hal', 'magic', 'makin', 'misal', 'nanti', 'oii', 'pasti', 'reset', 'sepi', 'sumpahin']"
"['akun', 'kenapa', 'kaitin', 'suatu', 'salah', 'satu', 'opsi', 'akun', 'ilang', 'bind']","['akun', 'bind', 'ilang', 'kaitin', 'kenapa', 'opsi', 'salah', 'satu', 'suatu']"
"['sekarang', 'mudah', 'lag', 'loding', 'lama', 'wifi', 'masuk', 'masuk', 'afk', 'mohon', 'bantu', 'pak']","['afk', 'bantu', 'lag', 'lama', 'loding', 'masuk', 'mohon', 'mudah', 'pak', 'sekarang', 'wifi']"
['bgus'],['bgus']
"['mermerlukan', 'luar', 'biasa']","['biasa', 'luar', 'mermerlukan']"
"['bagus', 'kadang', 'masalah', 'seru', 'kesal', 'senang']","['bagus', 'kadang', 'kesal', 'masalah', 'senang', 'seru']"
"['ngawur', 'high', 'mythical', 'glory', 'tinggi', 'ketemu', 'satu', 'high', 'mythic', 'mythical', 'bintang', 'ketemu', 'trio', 'tolong', 'perhati', 'bagus']","['bagus', 'bintang', 'glory', 'high', 'ketemu', 'mythic', 'mythical', 'ngawur', 'perhati', 'satu', 'tinggi', 'tolong', 'trio']"
"['skin', 'bagus']","['bagus', 'skin']"
['anjg'],['anjg']
"['simpel', 'gc', 'jelas', 'spell', 'retri', 'mala', 'ngpus', 'minion', 'kecewa', 'banget']","['banget', 'gc', 'jelas', 'kecewa', 'mala', 'minion', 'ngpus', 'retri', 'simpel', 'spell']"
"['bagus', 'tahan', 'menara', 'tanpa', 'koneksi', 'pokok', 'bagus']","['bagus', 'koneksi', 'menara', 'pokok', 'tahan', 'tanpa']"
['rusak'],['rusak']
"['saran', 'matchnya', 'buruk']","['buruk', 'matchnya', 'saran']"
"['strees', 'relog', 'lama', 'jelek', 'banyak', 'update', 'jelek']","['banyak', 'jelek', 'lama', 'relog', 'strees', 'update']"
['nyusahin'],['nyusahin']
"['seru', 'banyak', 'lag']","['banyak', 'lag', 'seru']"
"['makas', 'sudah', 'lama', 'hibur', 'kadang', 'stres', 'banyak', 'kalah', 'gelap', 'systemnya', 'gapapa', 'bagus', 'beberapa', 'bug', 'update', 'tan', 'terimakasih']","['bagus', 'banyak', 'beberapa', 'bug', 'gapapa', 'gelap', 'hibur', 'kadang', 'kalah', 'lama', 'makas', 'stres', 'sudah', 'systemnya', 'tan', 'terimakasih', 'update']"
"['bintang', 'buruk', 'ee', 'semua']","['bintang', 'buruk', 'ee', 'semua']"
"['baga', 'buang', 'sja']","['baga', 'buang', 'sja']"
['bagus'],['bagus']
"['bagus', 'lag', 'jir']","['bagus', 'jir', 'lag']"
['seru'],['seru']
"['ta', 'akun', 'ban', 'sembarang', 'tasu']","['akun', 'ban', 'sembarang', 'ta', 'tasu']"
"['buruk', 'benar', 'anjg', 'ngasi', 'bapuk', 'benar', 'asuu', 'asu', 'boikot', 'anjg']","['anjg', 'asu', 'asuu', 'bapuk', 'benar', 'boikot', 'buruk', 'ngasi']"
"['bagus', 'banget', 'sinyal', 'baik']","['bagus', 'baik', 'banget', 'sinyal']"
"['makin', 'stres', 'koontol']","['koontol', 'makin', 'stres']"
"['sepi', 'matching', 'sampai', 'menit']","['matching', 'menit', 'sampai', 'sepi']"
['taik'],['taik']
"['benar', 'masa', 'glory', 'ketemu', 'gtu', 'aneh', 'bngtt']","['aneh', 'benar', 'bngtt', 'glory', 'gtu', 'ketemu', 'masa']"
"['percuma', 'atur', 'draft', 'beberapa', 'imbang', 'banyak', 'feedtroll', 'makin', 'mls']","['atur', 'banyak', 'beberapa', 'draft', 'feedtroll', 'imbang', 'makin', 'mls', 'percuma']"
"['bintang', 'jg', 'sudah', 'uninstall', 'hilang', 'sinyal', 'full']","['bintang', 'full', 'hilang', 'jg', 'sinyal', 'sudah', 'uninstall']"
"['opsi', 'report', 'tanding', 'guna', 'selain', 'afk', 'ayo', 'meski', 'medal', 'gold', 'bapuk', 'banyak', 'mati', 'push', 'tower', 'bagai', 'sebab', 'kalah', 'wajib', 'tindak', 'cerita', 'lebih', 'bagus', 'kemanamana', 'dalam', 'hal', 'tindak']","['afk', 'ayo', 'bagai', 'bagus', 'banyak', 'bapuk', 'cerita', 'dalam', 'gold', 'guna', 'hal', 'kalah', 'kemanamana', 'lebih', 'mati', 'medal', 'meski', 'opsi', 'push', 'report', 'sebab', 'selain', 'tanding', 'tindak', 'tower', 'wajib']"
"['terlalu', 'banyak', 'akun', 'bot']","['akun', 'banyak', 'bot', 'terlalu']"
['buruk'],['buruk']
"['matching', 'benar', 'jelas']","['benar', 'jelas', 'matching']"
"['tolong', 'baik', 'bug', 'bug', 'jangan', 'event', 'patch', 'urusin', 'bug', 'bug', 'dalam', 'biarin', 'mana', 'pensi']","['baik', 'biarin', 'bug', 'dalam', 'event', 'jangan', 'mana', 'patch', 'pensi', 'tolong', 'urusin']"
"['dongo', 'mentang', 'peringkat', 'global', 'kawan', 'bot', 'lose']","['bot', 'dongo', 'global', 'kawan', 'lose', 'mentang', 'peringkat']"
"['muntun', 'tolong', 'sinyaljaringan', 'jelek', 'paket', 'lancar', 'pernah', 'pakek', 'wifi', 'sinyal', 'tetap', 'buruk', 'kesel', 'knp', 'lag', 'gerak', 'teman', 'lancar', 'jalan', 'sinyal', 'jelek', 'otomatis', 'lihat', 'lag', 'knp', 'kesel', 'push', 'renk', 'barw', 'tolong', 'muntun', 'history', 'silver', 'coklat', 'kadang', 'afk', 'knp', 'sejak', 'ab', 'tahir', 'buruk']","['ab', 'afk', 'barw', 'buruk', 'coklat', 'gerak', 'history', 'jalan', 'jelek', 'kadang', 'kesel', 'knp', 'lag', 'lancar', 'lihat', 'muntun', 'otomatis', 'pakek', 'paket', 'pernah', 'push', 'renk', 'sejak', 'silver', 'sinyal', 'sinyaljaringan', 'tahir', 'teman', 'tetap', 'tolong', 'wifi']"
"['banyak', 'bug', 'bagi', 'ngasal']","['bagi', 'banyak', 'bug', 'ngasal']"
['oke'],['oke']
"['banyak', 'gelap']","['banyak', 'gelap']"
"['emng', 'seru', 'kadang', 'stres', 'neng', 'sdkit', 'lebih', 'banyak', 'stres', 'buka', 'bahagia', 'kasi', 'bot', 'semua', 'ngerti', 'menang', 'kalah', 'ngertii', 'walaupun', 'lama', 'kolo', 'giniin', 'bosen', 'terimakasih', 'thunny']","['bahagia', 'banyak', 'bosen', 'bot', 'buka', 'emng', 'giniin', 'kadang', 'kalah', 'kasi', 'kolo', 'lama', 'lebih', 'menang', 'neng', 'ngerti', 'ngertii', 'sdkit', 'semua', 'seru', 'stres', 'terimakasih', 'thunny', 'walaupun']"
"['pilih', 'freya', 'hadiah', 'topup', 'pertama', 'beleric']","['beleric', 'freya', 'hadiah', 'pertama', 'pilih', 'topup']"
"['musuh', 'jago', 'dongo', 'capek', 'cok', 'ngegendong', 'gendong', 'tu']","['capek', 'cok', 'dongo', 'gendong', 'jago', 'musuh', 'ngegendong', 'tu']"
"['tolong', 'baik', 'sinyalnyaping', 'selalu', 'merah', 'lelet']","['baik', 'lelet', 'merah', 'selalu', 'sinyalnyaping', 'tolong']"
['suka'],['suka']
"['neng', 'kalah', 'muluk', 'gara', 'gara', 'seim', 'bang', 'tolong', 'jangan', 'sik', 'sa']","['bang', 'gara', 'jangan', 'kalah', 'muluk', 'neng', 'sa', 'seim', 'sik', 'tolong']"
"['tolol', 'masalah', 'tulis', 'ruang', 'habis', 'banyak', 'tolol', 'gimana', 'tolol', 'banget', 'yatim']","['banget', 'banyak', 'gimana', 'habis', 'masalah', 'ruang', 'tolol', 'tulis', 'yatim']"
"['hallo', 'tolong', 'server', 'rusak', 'semenjak', 'bug', 'border', 'avatar', 'alucard', 'lag', 'parah', 'ngefrezee', 'stuck', 'tampil', 'utama', 'kalaupun', 'bintang', 'nambah', 'menang', 'invalid']","['alucard', 'avatar', 'bintang', 'border', 'bug', 'hallo', 'invalid', 'kalaupun', 'lag', 'menang', 'nambah', 'ngefrezee', 'parah', 'rusak', 'semenjak', 'server', 'stuck', 'tampil', 'tolong', 'utama']"
['oah'],['oah']
"['makin', 'makin', 'aneh', 'gelap', 'pernah', 'padan', 'opmeta', 'dipake', 'musuh', 'jago', 'bot', 'bilang', 'jago', 'bot', 'tolong']","['aneh', 'bilang', 'bot', 'dipake', 'gelap', 'jago', 'makin', 'musuh', 'opmeta', 'padan', 'pernah', 'tolong']"
"['no', 'comment']","['comment', 'no']"
"['keran', 'suka']","['keran', 'suka']"
"['ko', 'sekarang', 'susah', 'buka', 'yh', 'sayah']","['buka', 'ko', 'sayah', 'sekarang', 'susah', 'yh']"
"['turun', 'harga', 'dm']","['dm', 'harga', 'turun']"
"['cpe', 'ketemu', 'gelap', 'semua', 'jadeh', 'makin', 'banyak', 'gelap', 'banyak', 'ngtik', 'sok', 'jago', 'hadeh', 'hadeh', 'abk', 'semua', 'cpe', 'ge', 'cpe', 'gendong', 'ketemu', 'abk', 'tolong', 'abk', 'usah', 'cpe', 'dongo', 'semua', 'cpe', 'gendong', 'dongo', 'ajg']","['abk', 'ajg', 'banyak', 'cpe', 'dongo', 'ge', 'gelap', 'gendong', 'hadeh', 'jadeh', 'jago', 'ketemu', 'makin', 'ngtik', 'semua', 'sok', 'tolong', 'usah']"
['bagus'],['bagus']
"['kasi', 'yng', 'bagus', 'napa', 'capek', 'kalah', 'kontol']","['bagus', 'capek', 'kalah', 'kasi', 'kontol', 'napa', 'yng']"
"['tai', 'bot', 'mending', 'hapus']","['bot', 'hapus', 'mending', 'tai']"
"['buruk', 'ping', 'merah', 'payah', 'ubah']","['buruk', 'merah', 'payah', 'ping', 'ubah']"
"['rusak', 'mitic', 'tabrakin', 'miskirkisd']","['miskirkisd', 'mitic', 'rusak', 'tabrakin']"
"['habis', 'abdet', 'tambah', 'jelas', 'gems', 'internet', 'ilang', 'mohon', 'segera', 'perhati', 'nyaman', 'para']","['abdet', 'gems', 'habis', 'ilang', 'internet', 'jelas', 'mohon', 'nyaman', 'para', 'perhati', 'segera', 'tambah']"
"['benar', 'masa', 'layla', 'janggel', 'benar', 'baru', 'bintang', 'beban', 'asa', 'musuh', 'bagus', 'bagus', 'agak', 'jago']","['agak', 'asa', 'bagus', 'baru', 'beban', 'benar', 'bintang', 'jago', 'janggel', 'layla', 'masa', 'musuh']"
"['fider', 'ripot', 'nunggu', 'dlu', 'aneh', 'bngt', 'mending', 'epep', 'rusak']","['aneh', 'bngt', 'dlu', 'epep', 'fider', 'mending', 'nunggu', 'ripot', 'rusak']"
"['samakin', 'update', 'makin', 'busuk', 'sinyal', 'macet', 'tolong', 'prngertiannya']","['busuk', 'macet', 'makin', 'prngertiannya', 'samakin', 'sinyal', 'tolong', 'update']"
"['buruk', 'rekomendasi', 'cocok', 'buang', 'sampah']","['buang', 'buruk', 'cocok', 'rekomendasi', 'sampah']"
['favorit'],['favorit']
"['woy', 'kw', 'benar', 'lol', 'kw', 'beri', 'benar', 'ibarat', 'rombong', 'pascol', 'lawan', 'skaylar', 'tolol', 'kw', 'kalah', 'mvp', 'montan', 'capek', 'normal', 'mitic', 'hanabi', 'ispayer', 'zilong', 'roam', 'tol']","['benar', 'beri', 'capek', 'hanabi', 'ibarat', 'ispayer', 'kalah', 'kw', 'lawan', 'lol', 'mitic', 'montan', 'mvp', 'normal', 'pascol', 'roam', 'rombong', 'skaylar', 'tol', 'tolol', 'woy', 'zilong']"
"['gatel', 'teman', 'satu', 'jelek', 'buruk', 'kalah', 'kalah', 'mvp', 'satu', 'beban', 'tolong', 'bantu', 'asal', 'asal', 'ban']","['asal', 'ban', 'bantu', 'beban', 'buruk', 'gatel', 'jelek', 'kalah', 'mvp', 'satu', 'teman', 'tolong']"
"['seru', 'iy']","['iy', 'seru']"
"['lihat', 'ulas', 'banyak', 'komen', 'bahkan', 'banyak', 'celah', 'ngak', 'ppa', 'bot', 'kurang', 'faham', 'hadap', 'dalam', 'se', 'pasti', 'satu', 'bodoh', 'klu', 'begini', 'banyak', 'pindah']","['bahkan', 'banyak', 'begini', 'bodoh', 'bot', 'celah', 'dalam', 'faham', 'hadap', 'klu', 'komen', 'kurang', 'lihat', 'ngak', 'pasti', 'pindah', 'ppa', 'satu', 'se', 'ulas']"
['bagus'],['bagus']
"['adil', 'bagi']","['adil', 'bagi']"
['bagus'],['bagus']
"['abis', 'draft', 'kenapa', 'ngeframe', 'sudah', 'tengah', 'suka', 'lag']","['abis', 'draft', 'kenapa', 'lag', 'ngeframe', 'sudah', 'suka', 'tengah']"
"['heh', 'monoton', 'beri', 'benar', 'sore', 'nyampe', 'subuh', 'ubah', 'makin', 'update', 'makin', 'rusak', 'ganti', 'rusak']","['benar', 'beri', 'ganti', 'heh', 'makin', 'monoton', 'nyampe', 'rusak', 'sore', 'subuh', 'ubah', 'update']"
"['knpa', 'sekarang', 'lag', 'bagus']","['bagus', 'knpa', 'lag', 'sekarang']"
"['sll', 'teman', 'buruk', 'pdhl', 'musuh', 'pro', 'jelas', 'uninstall', 'bye', 'th', 'nyata', 'bnr', 'bukan', 'have', 'fun', 'stres']","['bnr', 'bukan', 'buruk', 'bye', 'fun', 'have', 'jelas', 'musuh', 'nyata', 'pdhl', 'pro', 'sll', 'stres', 'teman', 'th', 'uninstall']"
"['gam', 'jelas', 'server', 'lag', 'parah', 'belum', 'rusak', 'lancar', 'draf', 'pik', 'serfer', 'lag', 'rusak', 'nugini', 'nyaingin', 'enak', 'mundur', 'suara', 'dengerin', 'rusak', 'salah', 'serfer', 'muak', 'lag', 'ngek', 'begini', 'lama', 'lama', 'pindah', 'nanti', 'baru']","['baru', 'begini', 'belum', 'dengerin', 'draf', 'enak', 'gam', 'jelas', 'lag', 'lama', 'lancar', 'muak', 'mundur', 'nanti', 'ngek', 'nugini', 'nyaingin', 'parah', 'pik', 'pindah', 'rusak', 'salah', 'serfer', 'server', 'suara']"
"['nakin', 'lama', 'signal', 'makin', 'parah', 'signal', 'lancarr', 'hilang', 'frezz', 'jelas', 'banyak', 'an', 'update', 'skin', 'doank', 'perhatiin', 'unistal', 'ganti', 'rugi', 'bintang', 'minus', 'minus', 'skor']","['an', 'banyak', 'bintang', 'doank', 'frezz', 'ganti', 'hilang', 'jelas', 'lama', 'lancarr', 'makin', 'minus', 'nakin', 'parah', 'perhatiin', 'rugi', 'signal', 'skin', 'skor', 'unistal', 'update']"
"['mohon', 'bosan', 'kalah', 'menang', 'menang', 'pasti', 'lanjut', 'kalah', 'bosan', 'jika', 'punya', 'teman', 'mabar', 'rekomendasi', 'mendownload']","['bosan', 'jika', 'kalah', 'lanjut', 'mabar', 'menang', 'mendownload', 'mohon', 'pasti', 'punya', 'rekomendasi', 'teman']"
"['this', 'not', 'fair']","['fair', 'not', 'this']"
"['moga', 'meningal', 'dunia', 'aminn']","['aminn', 'dunia', 'meningal', 'moga']"
"['sinyal', 'sekarang', 'buruk', 'full']","['buruk', 'full', 'sekarang', 'sinyal']"
"['putus', 'henti', 'makin', 'lama', 'makin', 'jelas', 'tanding', 'feeder', 'lawan', 'pro', 'hibur', 'emosi', 'buruk']","['buruk', 'emosi', 'feeder', 'henti', 'hibur', 'jelas', 'lama', 'lawan', 'makin', 'pro', 'putus', 'tanding']"
"['tolol', 'anjg']","['anjg', 'tolol']"
"['aneh', 'kaga', 'pernah', 'benar', 'tolol']","['aneh', 'benar', 'kaga', 'pernah', 'tolol']"
"['games', 'filled', 'with', 'gelap', 'systems']","['filled', 'games', 'gelap', 'systems', 'with']"
"['para', 'streamer', 'pd', 'pindah', 'roblox', 'auto', 'sepi', 'rating', 'y', 'drop']","['auto', 'drop', 'para', 'pd', 'pindah', 'rating', 'roblox', 'sepi', 'streamer']"
"['punya', 'ngk', 'diri', 'tolol', 'amat', 'mentang', 'mentang', 'tolol', 'tolol', 'semua', 'haram']","['amat', 'diri', 'haram', 'mentang', 'ngk', 'punya', 'semua', 'tolol']"
"['kecewa', 'rasio', 'rusak', 'gara', 'akun', 'baru']","['akun', 'baru', 'gara', 'kecewa', 'rasio', 'rusak']"
['suka'],['suka']
"['isi', 'tolol', 'ras', 'matching', 'rusak', 'idiot']","['idiot', 'isi', 'matching', 'ras', 'rusak', 'tolol']"
"['makin', 'makin', 'jelas', 'satu', 'ktemu', 'musuh', 'keras', 'abangabang', 'imo', 'layer', 'evic', 'smua', 'jelas', 'adaada', 'lost', 'trek', 'wr', 'hancur', 'mmr', 'ancur', 'ngerti', 'sudah', 'males', 'lamalama']","['abangabang', 'adaada', 'ancur', 'evic', 'hancur', 'imo', 'jelas', 'keras', 'ktemu', 'lamalama', 'layer', 'lost', 'makin', 'males', 'mmr', 'musuh', 'ngerti', 'satu', 'smua', 'sudah', 'trek', 'wr']"
['lancar'],['lancar']
