userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced
Heri Adi,"woy monton, kW bikin sistem yg bener lol, kW ngasih tim yg bener ibaratkan tim ku rombongan pascol tim lawan skaylar, tolol kW bikin sistem, udah 13 kali kalah mvp montan capek aku main gem gk normal ini di mitic masih ada hanabi ispayer sama zilong roam tol",1.9.99.10932,"woy monton, kw bikin sistem yg bener lol, kw ngasih tim yg bener ibaratkan tim ku rombongan pascol tim lawan skaylar, tolol kw bikin sistem, udah 13 kali kalah mvp montan capek aku main gem gk normal ini di mitic masih ada hanabi ispayer sama zilong roam tol","[('woy', 'monton'), ('monton', ','), (',', 'kw'), ('kw', 'bikin'), ('bikin', 'sistem'), ('sistem', 'yg'), ('yg', 'bener'), ('bener', 'lol'), ('lol', ','), (',', 'kw'), ('kw', 'ngasih'), ('ngasih', 'tim'), ('tim', 'yg'), ('yg', 'bener'), ('bener', 'ibaratkan'), ('ibaratkan', 'tim'), ('tim', 'ku'), ('ku', 'rombongan'), ('rombongan', 'pascol'), ('pascol', 'tim'), ('tim', 'lawan'), ('lawan', 'skaylar'), ('skaylar', ','), (',', 'tolol'), ('tolol', 'kw'), ('kw', 'bikin'), ('bikin', 'sistem'), ('sistem', ','), (',', 'udah'), ('udah', '13'), ('13', 'kali'), ('kali', 'kalah'), ('kalah', 'mvp'), ('mvp', 'montan'), ('montan', 'capek'), ('capek', 'aku'), ('aku', 'main'), ('main', 'gem'), ('gem', 'gk'), ('gk', 'normal'), ('normal', 'ini'), ('ini', 'di'), ('di', 'mitic'), ('mitic', 'masih'), ('masih', 'ada'), ('ada', 'hanabi'), ('hanabi', 'ispayer'), ('ispayer', 'sama'), ('sama', 'zilong'), ('zilong', 'roam'), ('roam', 'tol')]","[('woy', 'monton'), ('monton',), ('kw',), ('kw', 'bikin'), ('bikin', 'sistem'), ('sistem', 'yg'), ('yg', 'bener'), ('bener', 'lol'), ('lol',), ('kw',), ('kw', 'ngasih'), ('ngasih', 'tim'), ('tim', 'yg'), ('yg', 'bener'), ('bener', 'ibaratkan'), ('ibaratkan', 'tim'), ('tim', 'ku'), ('ku', 'rombongan'), ('rombongan', 'pascol'), ('pascol', 'tim'), ('tim', 'lawan'), ('lawan', 'skaylar'), ('skaylar',), ('tolol',), ('tolol', 'kw'), ('kw', 'bikin'), ('bikin', 'sistem'), ('sistem',), ('udah',), ('udah',), ('kali',), ('kali', 'kalah'), ('kalah', 'mvp'), ('mvp', 'montan'), ('montan', 'capek'), ('capek', 'aku'), ('aku', 'main'), ('main', 'gem'), ('gem', 'gk'), ('gk', 'normal'), ('normal', 'ini'), ('ini', 'di'), ('di', 'mitic'), ('mitic', 'masih'), ('masih', 'ada'), ('ada', 'hanabi'), ('hanabi', 'ispayer'), ('ispayer', 'sama'), ('sama', 'zilong'), ('zilong', 'roam'), ('roam', 'tol')]","[('woy', 'monton'), ('monton',), ('kw',), ('kw', 'bikin'), ('bikin', 'sistem'), ('sistem', 'yg'), ('yg', 'bener'), ('bener', 'lol'), ('lol',), ('kw',), ('kw', 'ngasih'), ('ngasih', 'tim'), ('tim', 'yg'), ('yg', 'bener'), ('bener', 'ibarat'), ('ibarat', 'tim'), ('tim', 'ku'), ('ku', 'rombong'), ('rombong', 'pascol'), ('pascol', 'tim'), ('tim', 'lawan'), ('lawan', 'skaylar'), ('skaylar',), ('tolol',), ('tolol', 'kw'), ('kw', 'bikin'), ('bikin', 'sistem'), ('sistem',), ('udah',), ('udah',), ('kali',), ('kali', 'kalah'), ('kalah', 'mvp'), ('mvp', 'montan'), ('montan', 'capek'), ('capek', 'aku'), ('aku', 'main'), ('main', 'gem'), ('gem', 'gk'), ('gk', 'normal'), ('normal', 'ini'), ('ini', 'di'), ('di', 'mitic'), ('mitic', 'masih'), ('masih', 'ada'), ('ada', 'hanabi'), ('hanabi', 'ispayer'), ('ispayer', 'sama'), ('sama', 'zilong'), ('zilong', 'roam'), ('roam', 'tol')]","[('woy', 'monton'), ('monton',), ('kw',), ('kw', 'bikin'), ('bikin', 'sistem'), ('sistem', 'yg'), ('yg', 'bener'), ('bener', 'lol'), ('lol',), ('kw',), ('kw', 'ngasih'), ('ngasih', 'tim'), ('tim', 'yg'), ('yg', 'bener'), ('bener', 'ibarat'), ('ibarat', 'tim'), ('tim', 'ku'), ('ku', 'rombong'), ('rombong', 'pascol'), ('pascol', 'tim'), ('tim', 'lawan'), ('lawan', 'skaylar'), ('skaylar',), ('tolol',), ('tolol', 'kw'), ('kw', 'bikin'), ('bikin', 'sistem'), ('sistem',), ('udah',), ('udah',), ('kali',), ('kali', 'kalah'), ('kalah', 'mvp'), ('mvp', 'montan'), ('montan', 'capek'), ('capek', 'aku'), ('aku', 'main'), ('main', 'gem'), ('gem', 'gk'), ('gk', 'normal'), ('normal', 'ini'), ('ini', 'di'), ('di', 'mitic'), ('mitic', 'masih'), ('masih', 'ada'), ('ada', 'hanabi'), ('hanabi', 'ispayer'), ('ispayer', 'sama'), ('sama', 'zilong'), ('zilong', 'roam'), ('roam', 'tol')]","[('woy', 'monton'), ('monton',), ('kw',), ('kw', 'bikin'), ('bikin', 'sistem'), ('sistem', 'yg'), ('yg', 'bener'), ('bener', 'lol'), ('lol',), ('kw',), ('kw', 'ngasih'), ('ngasih', 'tim'), ('tim', 'yg'), ('yg', 'bener'), ('bener', 'ibarat'), ('ibarat', 'tim'), ('tim', 'ku'), ('ku', 'rombong'), ('rombong', 'pascol'), ('pascol', 'tim'), ('tim', 'lawan'), ('lawan', 'skaylar'), ('skaylar',), ('tolol',), ('tolol', 'kw'), ('kw', 'bikin'), ('bikin', 'sistem'), ('sistem',), ('udah',), ('udah',), ('kali',), ('kali', 'kalah'), ('kalah', 'mvp'), ('mvp', 'montan'), ('montan', 'capek'), ('capek', 'aku'), ('aku', 'main'), ('main', 'gem'), ('gem', 'gk'), ('gk', 'normal'), ('normal', 'ini'), ('ini', 'di'), ('di', 'mitic'), ('mitic', 'masih'), ('masih', 'ada'), ('ada', 'hanabi'), ('hanabi', 'ispayer'), ('ispayer', 'sama'), ('sama', 'zilong'), ('zilong', 'roam'), ('roam', 'tol')]"
neny rianawati,gatel... dapat temen satu team jelek terus.. sistem bosok...maen kalah terus.. kalah mvp terus.. team satu team beban.. tolong di bantu itu yang maen asal asalan di ban.. tidak maen lagi,2.1.18.11201,gatel... dapat temen satu team jelek terus.. sistem bosok...maen kalah terus.. kalah mvp terus.. team satu team beban.. tolong di bantu itu yang maen asal asalan di ban.. tidak maen lagi,"[('gatel', '...'), ('...', 'dapat'), ('dapat', 'temen'), ('temen', 'satu'), ('satu', 'team'), ('team', 'jelek'), ('jelek', 'terus'), ('terus', '..'), ('..', 'sistem'), ('sistem', 'bosok'), ('bosok', '...'), ('...', 'maen'), ('maen', 'kalah'), ('kalah', 'terus'), ('terus', '..'), ('..', 'kalah'), ('kalah', 'mvp'), ('mvp', 'terus'), ('terus', '..'), ('..', 'team'), ('team', 'satu'), ('satu', 'team'), ('team', 'beban'), ('beban', '..'), ('..', 'tolong'), ('tolong', 'di'), ('di', 'bantu'), ('bantu', 'itu'), ('itu', 'yang'), ('yang', 'maen'), ('maen', 'asal'), ('asal', 'asalan'), ('asalan', 'di'), ('di', 'ban'), ('ban', '..'), ('..', 'tidak'), ('tidak', 'maen'), ('maen', 'lagi')]","[('gatel',), ('dapat',), ('dapat', 'temen'), ('temen', 'satu'), ('satu', 'team'), ('team', 'jelek'), ('jelek', 'terus'), ('terus',), ('sistem',), ('sistem', 'bosok'), ('bosok',), ('maen',), ('maen', 'kalah'), ('kalah', 'terus'), ('terus',), ('kalah',), ('kalah', 'mvp'), ('mvp', 'terus'), ('terus',), ('team',), ('team', 'satu'), ('satu', 'team'), ('team', 'beban'), ('beban',), ('tolong',), ('tolong', 'di'), ('di', 'bantu'), ('bantu', 'itu'), ('itu', 'yang'), ('yang', 'maen'), ('maen', 'asal'), ('asal', 'asalan'), ('asalan', 'di'), ('di', 'ban'), ('ban',), ('tidak',), ('tidak', 'maen'), ('maen', 'lagi')]","[('gatel',), ('dapat',), ('dapat', 'temen'), ('temen', 'satu'), ('satu', 'team'), ('team', 'jelek'), ('jelek', 'terus'), ('terus',), ('sistem',), ('sistem', 'bosok'), ('bosok',), ('maen',), ('maen', 'kalah'), ('kalah', 'terus'), ('terus',), ('kalah',), ('kalah', 'mvp'), ('mvp', 'terus'), ('terus',), ('team',), ('team', 'satu'), ('satu', 'team'), ('team', 'beban'), ('beban',), ('tolong',), ('tolong', 'di'), ('di', 'bantu'), ('bantu', 'itu'), ('itu', 'yang'), ('yang', 'maen'), ('maen', 'asal'), ('asal', 'asal'), ('asal', 'di'), ('di', 'ban'), ('ban',), ('tidak',), ('tidak', 'maen'), ('maen', 'lagi')]","[('gatel',), ('dapat',), ('dapat', 'temen'), ('temen', 'satu'), ('satu', 'team'), ('team', 'jelek'), ('jelek', 'terus'), ('terus',), ('sistem',), ('sistem', 'bosok'), ('bosok',), ('maen',), ('maen', 'kalah'), ('kalah', 'terus'), ('terus',), ('kalah',), ('kalah', 'mvp'), ('mvp', 'terus'), ('terus',), ('team',), ('team', 'satu'), ('satu', 'team'), ('team', 'beban'), ('beban',), ('tolong',), ('tolong', 'di'), ('di', 'bantu'), ('bantu', 'itu'), ('itu', 'yang'), ('yang', 'maen'), ('maen', 'asal'), ('asal', 'asal'), ('asal', 'di'), ('di', 'ban'), ('ban',), ('tidak',), ('tidak', 'maen'), ('maen', 'lagi')]","[('gatel',), ('dapat',), ('dapat', 'temen'), ('temen', 'satu'), ('satu', 'team'), ('team', 'jelek'), ('jelek', 'terus'), ('terus',), ('sistem',), ('sistem', 'bosok'), ('bosok',), ('maen',), ('maen', 'kalah'), ('kalah', 'terus'), ('terus',), ('kalah',), ('kalah', 'mvp'), ('mvp', 'terus'), ('terus',), ('team',), ('team', 'satu'), ('satu', 'team'), ('team', 'beban'), ('beban',), ('tolong',), ('tolong', 'di'), ('di', 'bantu'), ('bantu', 'itu'), ('itu', 'yang'), ('yang', 'maen'), ('maen', 'asal'), ('asal', 'asal'), ('asal', 'di'), ('di', 'ban'), ('ban',), ('tidak',), ('tidak', 'maen'), ('maen', 'lagi')]"
SEPTIO GEMING,Sangat seru game iy untuk saya,,sangat seru game iy untuk saya,"[('sangat', 'seru'), ('seru', 'game'), ('game', 'iy'), ('iy', 'untuk'), ('untuk', 'saya')]","[('sangat', 'seru'), ('seru', 'game'), ('game', 'iy'), ('iy', 'untuk'), ('untuk', 'saya')]","[('sangat', 'seru'), ('seru', 'game'), ('game', 'iy'), ('iy', 'untuk'), ('untuk', 'saya')]","[('sangat', 'seru'), ('seru', 'game'), ('game', 'iy'), ('iy', 'untuk'), ('untuk', 'saya')]","[('sangat', 'seru'), ('seru', 'game'), ('game', 'iy'), ('iy', 'untuk'), ('untuk', 'saya')]"
Herun Rohman,lihat ulasan banyak yg komen bahkan banyak yg mencelah ngak ppa ada yg bot atau kurang faham terhadap game tpi setidaknya dalam se tim dikasih rank yg setara setiap main pasti ada satu tim bodoh klu begini trus bakalan banyak yg pindah ke game sebelah,,lihat ulasan banyak yg komen bahkan banyak yg mencelah ngak ppa ada yg bot atau kurang faham terhadap game tpi setidaknya dalam se tim dikasih rank yg setara setiap main pasti ada satu tim bodoh klu begini trus bakalan banyak yg pindah ke game sebelah,"[('lihat', 'ulasan'), ('ulasan', 'banyak'), ('banyak', 'yg'), ('yg', 'komen'), ('komen', 'bahkan'), ('bahkan', 'banyak'), ('banyak', 'yg'), ('yg', 'mencelah'), ('mencelah', 'ngak'), ('ngak', 'ppa'), ('ppa', 'ada'), ('ada', 'yg'), ('yg', 'bot'), ('bot', 'atau'), ('atau', 'kurang'), ('kurang', 'faham'), ('faham', 'terhadap'), ('terhadap', 'game'), ('game', 'tpi'), ('tpi', 'setidaknya'), ('setidaknya', 'dalam'), ('dalam', 'se'), ('se', 'tim'), ('tim', 'dikasih'), ('dikasih', 'rank'), ('rank', 'yg'), ('yg', 'setara'), ('setara', 'setiap'), ('setiap', 'main'), ('main', 'pasti'), ('pasti', 'ada'), ('ada', 'satu'), ('satu', 'tim'), ('tim', 'bodoh'), ('bodoh', 'klu'), ('klu', 'begini'), ('begini', 'trus'), ('trus', 'bakalan'), ('bakalan', 'banyak'), ('banyak', 'yg'), ('yg', 'pindah'), ('pindah', 'ke'), ('ke', 'game'), ('game', 'sebelah')]","[('lihat', 'ulasan'), ('ulasan', 'banyak'), ('banyak', 'yg'), ('yg', 'komen'), ('komen', 'bahkan'), ('bahkan', 'banyak'), ('banyak', 'yg'), ('yg', 'mencelah'), ('mencelah', 'ngak'), ('ngak', 'ppa'), ('ppa', 'ada'), ('ada', 'yg'), ('yg', 'bot'), ('bot', 'atau'), ('atau', 'kurang'), ('kurang', 'faham'), ('faham', 'terhadap'), ('terhadap', 'game'), ('game', 'tpi'), ('tpi', 'setidaknya'), ('setidaknya', 'dalam'), ('dalam', 'se'), ('se', 'tim'), ('tim', 'dikasih'), ('dikasih', 'rank'), ('rank', 'yg'), ('yg', 'setara'), ('setara', 'setiap'), ('setiap', 'main'), ('main', 'pasti'), ('pasti', 'ada'), ('ada', 'satu'), ('satu', 'tim'), ('tim', 'bodoh'), ('bodoh', 'klu'), ('klu', 'begini'), ('begini', 'trus'), ('trus', 'bakalan'), ('bakalan', 'banyak'), ('banyak', 'yg'), ('yg', 'pindah'), ('pindah', 'ke'), ('ke', 'game'), ('game', 'sebelah')]","[('lihat', 'ulas'), ('ulas', 'banyak'), ('banyak', 'yg'), ('yg', 'komen'), ('komen', 'bahkan'), ('bahkan', 'banyak'), ('banyak', 'yg'), ('yg', 'celah'), ('celah', 'ngak'), ('ngak', 'ppa'), ('ppa', 'ada'), ('ada', 'yg'), ('yg', 'bot'), ('bot', 'atau'), ('atau', 'kurang'), ('kurang', 'faham'), ('faham', 'hadap'), ('hadap', 'game'), ('game', 'tpi'), ('tpi', 'tidak'), ('tidak', 'dalam'), ('dalam', 'se'), ('se', 'tim'), ('tim', 'kasih'), ('kasih', 'rank'), ('rank', 'yg'), ('yg', 'tara'), ('tara', 'tiap'), ('tiap', 'main'), ('main', 'pasti'), ('pasti', 'ada'), ('ada', 'satu'), ('satu', 'tim'), ('tim', 'bodoh'), ('bodoh', 'klu'), ('klu', 'begini'), ('begini', 'trus'), ('trus', 'bakal'), ('bakal', 'banyak'), ('banyak', 'yg'), ('yg', 'pindah'), ('pindah', 'ke'), ('ke', 'game'), ('game', 'belah')]","[('lihat', 'ulas'), ('ulas', 'banyak'), ('banyak', 'yg'), ('yg', 'komen'), ('komen', 'bahkan'), ('bahkan', 'banyak'), ('banyak', 'yg'), ('yg', 'celah'), ('celah', 'ngak'), ('ngak', 'ppa'), ('ppa', 'ada'), ('ada', 'yg'), ('yg', 'bot'), ('bot', 'atau'), ('atau', 'kurang'), ('kurang', 'faham'), ('faham', 'hadap'), ('hadap', 'game'), ('game', 'tpi'), ('tpi', 'tidak'), ('tidak', 'dalam'), ('dalam', 'se'), ('se', 'tim'), ('tim', 'kasih'), ('kasih', 'rank'), ('rank', 'yg'), ('yg', 'tara'), ('tara', 'tiap'), ('tiap', 'main'), ('main', 'pasti'), ('pasti', 'ada'), ('ada', 'satu'), ('satu', 'tim'), ('tim', 'bodoh'), ('bodoh', 'klu'), ('klu', 'begini'), ('begini', 'trus'), ('trus', 'bakal'), ('bakal', 'banyak'), ('banyak', 'yg'), ('yg', 'pindah'), ('pindah', 'ke'), ('ke', 'game'), ('game', 'belah')]","[('lihat', 'ulas'), ('ulas', 'banyak'), ('banyak', 'yg'), ('yg', 'komen'), ('komen', 'bahkan'), ('bahkan', 'banyak'), ('banyak', 'yg'), ('yg', 'celah'), ('celah', 'ngak'), ('ngak', 'ppa'), ('ppa', 'ada'), ('ada', 'yg'), ('yg', 'bot'), ('bot', 'atau'), ('atau', 'kurang'), ('kurang', 'faham'), ('faham', 'hadap'), ('hadap', 'game'), ('game', 'tpi'), ('tpi', 'tidak'), ('tidak', 'dalam'), ('dalam', 'se'), ('se', 'tim'), ('tim', 'kasih'), ('kasih', 'rank'), ('rank', 'yg'), ('yg', 'tara'), ('tara', 'tiap'), ('tiap', 'main'), ('main', 'pasti'), ('pasti', 'ada'), ('ada', 'satu'), ('satu', 'tim'), ('tim', 'bodoh'), ('bodoh', 'klu'), ('klu', 'begini'), ('begini', 'trus'), ('trus', 'bakal'), ('bakal', 'banyak'), ('banyak', 'yg'), ('yg', 'pindah'), ('pindah', 'ke'), ('ke', 'game'), ('game', 'belah')]"
FRIDAY WEGA ADY RIONALDO,bagus,2.1.18.11201,bagus,[],[],[],[],[]
Bayu Lesmana,game tidak adil bagi player,2.1.18.11201,game tidak adil bagi player,"[('game', 'tidak'), ('tidak', 'adil'), ('adil', 'bagi'), ('bagi', 'player')]","[('game', 'tidak'), ('tidak', 'adil'), ('adil', 'bagi'), ('bagi', 'player')]","[('game', 'tidak'), ('tidak', 'adil'), ('adil', 'bagi'), ('bagi', 'player')]","[('game', 'tidak'), ('tidak', 'adil'), ('adil', 'bagi'), ('bagi', 'player')]","[('game', 'tidak'), ('tidak', 'adil'), ('adil', 'bagi'), ('bagi', 'player')]"
Fikri aja,bagus,2.1.18.11201,bagus,[],[],[],[],[]
Gonar Rusdilah,nih plis lah abis draft kenapa ngeframe dah terus di pertengahan game suka ngelag,1.9.64.10601,nih plis lah abis draft kenapa ngeframe dah terus di pertengahan game suka ngelag,"[('nih', 'plis'), ('plis', 'lah'), ('lah', 'abis'), ('abis', 'draft'), ('draft', 'kenapa'), ('kenapa', 'ngeframe'), ('ngeframe', 'dah'), ('dah', 'terus'), ('terus', 'di'), ('di', 'pertengahan'), ('pertengahan', 'game'), ('game', 'suka'), ('suka', 'ngelag')]","[('nih', 'plis'), ('plis', 'lah'), ('lah', 'abis'), ('abis', 'draft'), ('draft', 'kenapa'), ('kenapa', 'ngeframe'), ('ngeframe', 'dah'), ('dah', 'terus'), ('terus', 'di'), ('di', 'pertengahan'), ('pertengahan', 'game'), ('game', 'suka'), ('suka', 'ngelag')]","[('nih', 'plis'), ('plis', 'lah'), ('lah', 'abis'), ('abis', 'draft'), ('draft', 'kenapa'), ('kenapa', 'ngeframe'), ('ngeframe', 'dah'), ('dah', 'terus'), ('terus', 'di'), ('di', 'tengah'), ('tengah', 'game'), ('game', 'suka'), ('suka', 'ngelag')]","[('nih', 'plis'), ('plis', 'lah'), ('lah', 'abis'), ('abis', 'draft'), ('draft', 'kenapa'), ('kenapa', 'ngeframe'), ('ngeframe', 'dah'), ('dah', 'terus'), ('terus', 'di'), ('di', 'tengah'), ('tengah', 'game'), ('game', 'suka'), ('suka', 'ngelag')]","[('nih', 'plis'), ('plis', 'lah'), ('lah', 'abis'), ('abis', 'draft'), ('draft', 'kenapa'), ('kenapa', 'ngeframe'), ('ngeframe', 'dah'), ('dah', 'terus'), ('terus', 'di'), ('di', 'tengah'), ('tengah', 'game'), ('game', 'suka'), ('suka', 'ngelag')]"
Carson Lawrence,heh monoton kalo ngasih tim yang bener gua maen dari sore nyampe jam 3 subuh gk ada perubahan lah... semakin di update semakin rusak ini game .... ganti nama aja game rusak,2.1.18.11201,heh monoton kalo ngasih tim yang bener gua maen dari sore nyampe jam 3 subuh gk ada perubahan lah... semakin di update semakin rusak ini game .... ganti nama aja game rusak,"[('heh', 'monoton'), ('monoton', 'kalo'), ('kalo', 'ngasih'), ('ngasih', 'tim'), ('tim', 'yang'), ('yang', 'bener'), ('bener', 'gua'), ('gua', 'maen'), ('maen', 'dari'), ('dari', 'sore'), ('sore', 'nyampe'), ('nyampe', 'jam'), ('jam', '3'), ('3', 'subuh'), ('subuh', 'gk'), ('gk', 'ada'), ('ada', 'perubahan'), ('perubahan', 'lah'), ('lah', '...'), ('...', 'semakin'), ('semakin', 'di'), ('di', 'update'), ('update', 'semakin'), ('semakin', 'rusak'), ('rusak', 'ini'), ('ini', 'game'), ('game', '....'), ('....', 'ganti'), ('ganti', 'nama'), ('nama', 'aja'), ('aja', 'game'), ('game', 'rusak')]","[('heh', 'monoton'), ('monoton', 'kalo'), ('kalo', 'ngasih'), ('ngasih', 'tim'), ('tim', 'yang'), ('yang', 'bener'), ('bener', 'gua'), ('gua', 'maen'), ('maen', 'dari'), ('dari', 'sore'), ('sore', 'nyampe'), ('nyampe', 'jam'), ('jam',), ('subuh',), ('subuh', 'gk'), ('gk', 'ada'), ('ada', 'perubahan'), ('perubahan', 'lah'), ('lah',), ('semakin',), ('semakin', 'di'), ('di', 'update'), ('update', 'semakin'), ('semakin', 'rusak'), ('rusak', 'ini'), ('ini', 'game'), ('game',), ('ganti',), ('ganti', 'nama'), ('nama', 'aja'), ('aja', 'game'), ('game', 'rusak')]","[('heh', 'monoton'), ('monoton', 'kalo'), ('kalo', 'ngasih'), ('ngasih', 'tim'), ('tim', 'yang'), ('yang', 'bener'), ('bener', 'gua'), ('gua', 'maen'), ('maen', 'dari'), ('dari', 'sore'), ('sore', 'nyampe'), ('nyampe', 'jam'), ('jam',), ('subuh',), ('subuh', 'gk'), ('gk', 'ada'), ('ada', 'ubah'), ('ubah', 'lah'), ('lah',), ('makin',), ('makin', 'di'), ('di', 'update'), ('update', 'makin'), ('makin', 'rusak'), ('rusak', 'ini'), ('ini', 'game'), ('game',), ('ganti',), ('ganti', 'nama'), ('nama', 'aja'), ('aja', 'game'), ('game', 'rusak')]","[('heh', 'monoton'), ('monoton', 'kalo'), ('kalo', 'ngasih'), ('ngasih', 'tim'), ('tim', 'yang'), ('yang', 'bener'), ('bener', 'gua'), ('gua', 'maen'), ('maen', 'dari'), ('dari', 'sore'), ('sore', 'nyampe'), ('nyampe', 'jam'), ('jam',), ('subuh',), ('subuh', 'gk'), ('gk', 'ada'), ('ada', 'ubah'), ('ubah', 'lah'), ('lah',), ('makin',), ('makin', 'di'), ('di', 'update'), ('update', 'makin'), ('makin', 'rusak'), ('rusak', 'ini'), ('ini', 'game'), ('game',), ('ganti',), ('ganti', 'nama'), ('nama', 'aja'), ('aja', 'game'), ('game', 'rusak')]","[('heh', 'monoton'), ('monoton', 'kalo'), ('kalo', 'ngasih'), ('ngasih', 'tim'), ('tim', 'yang'), ('yang', 'bener'), ('bener', 'gua'), ('gua', 'maen'), ('maen', 'dari'), ('dari', 'sore'), ('sore', 'nyampe'), ('nyampe', 'jam'), ('jam',), ('subuh',), ('subuh', 'gk'), ('gk', 'ada'), ('ada', 'ubah'), ('ubah', 'lah'), ('lah',), ('makin',), ('makin', 'di'), ('di', 'update'), ('update', 'makin'), ('makin', 'rusak'), ('rusak', 'ini'), ('ini', 'game'), ('game',), ('ganti',), ('ganti', 'nama'), ('nama', 'aja'), ('aja', 'game'), ('game', 'rusak')]"
khid khid khid,knpa sekarang jadi sering lag pas lagi main padahal jaringan bagus,1.9.93.10904,knpa sekarang jadi sering lag pas lagi main padahal jaringan bagus,"[('knpa', 'sekarang'), ('sekarang', 'jadi'), ('jadi', 'sering'), ('sering', 'lag'), ('lag', 'pas'), ('pas', 'lagi'), ('lagi', 'main'), ('main', 'padahal'), ('padahal', 'jaringan'), ('jaringan', 'bagus')]","[('knpa', 'sekarang'), ('sekarang', 'jadi'), ('jadi', 'sering'), ('sering', 'lag'), ('lag', 'pas'), ('pas', 'lagi'), ('lagi', 'main'), ('main', 'padahal'), ('padahal', 'jaringan'), ('jaringan', 'bagus')]","[('knpa', 'sekarang'), ('sekarang', 'jadi'), ('jadi', 'sering'), ('sering', 'lag'), ('lag', 'pas'), ('pas', 'lagi'), ('lagi', 'main'), ('main', 'padahal'), ('padahal', 'jaring'), ('jaring', 'bagus')]","[('knpa', 'sekarang'), ('sekarang', 'jadi'), ('jadi', 'sering'), ('sering', 'lag'), ('lag', 'pas'), ('pas', 'lagi'), ('lagi', 'main'), ('main', 'padahal'), ('padahal', 'jaring'), ('jaring', 'bagus')]","[('knpa', 'sekarang'), ('sekarang', 'jadi'), ('jadi', 'sering'), ('sering', 'lag'), ('lag', 'pas'), ('pas', 'lagi'), ('lagi', 'main'), ('main', 'padahal'), ('padahal', 'jaring'), ('jaring', 'bagus')]"
