userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced
seren nafisa,aku baru mau coba aku rasa sih bagus jika tidak bagus aku beri ulasan yang lain dan bintang nya ku kurangin,,aku baru mau coba aku rasa sih bagus jika tidak bagus aku beri ulasan yang lain dan bintang nya ku kurangin,"[('aku', 'baru'), ('baru', 'mau'), ('mau', 'coba'), ('coba', 'aku'), ('aku', 'rasa'), ('rasa', 'sih'), ('sih', 'bagus'), ('bagus', 'jika'), ('jika', 'tidak'), ('tidak', 'bagus'), ('bagus', 'aku'), ('aku', 'beri'), ('beri', 'ulasan'), ('ulasan', 'yang'), ('yang', 'lain'), ('lain', 'dan'), ('dan', 'bintang'), ('bintang', 'nya'), ('nya', 'ku'), ('ku', 'kurangin')]","[('aku', 'baru'), ('baru', 'mau'), ('mau', 'coba'), ('coba', 'aku'), ('aku', 'rasa'), ('rasa', 'sih'), ('sih', 'bagus'), ('bagus', 'jika'), ('jika', 'tidak'), ('tidak', 'bagus'), ('bagus', 'aku'), ('aku', 'beri'), ('beri', 'ulasan'), ('ulasan', 'yang'), ('yang', 'lain'), ('lain', 'dan'), ('dan', 'bintang'), ('bintang', 'nya'), ('nya', 'ku'), ('ku', 'kurangin')]","[('aku', 'baru'), ('baru', 'mau'), ('mau', 'coba'), ('coba', 'aku'), ('aku', 'rasa'), ('rasa', 'sih'), ('sih', 'bagus'), ('bagus', 'jika'), ('jika', 'tidak'), ('tidak', 'bagus'), ('bagus', 'aku'), ('aku', 'beri'), ('beri', 'ulas'), ('ulas', 'yang'), ('yang', 'lain'), ('lain', 'dan'), ('dan', 'bintang'), ('bintang', 'nya'), ('nya', 'ku'), ('ku', 'rangin')]","[('aku', 'baru'), ('baru', 'mau'), ('mau', 'coba'), ('coba', 'aku'), ('aku', 'rasa'), ('rasa', 'sih'), ('sih', 'bagus'), ('bagus', 'jika'), ('jika', 'tidak'), ('tidak', 'bagus'), ('bagus', 'aku'), ('aku', 'beri'), ('beri', 'ulas'), ('ulas', 'yang'), ('yang', 'lain'), ('lain', 'dan'), ('dan', 'bintang'), ('bintang', 'nya'), ('nya', 'ku'), ('ku', 'rangin')]","[('aku', 'baru'), ('baru', 'mau'), ('mau', 'coba'), ('coba', 'aku'), ('aku', 'rasa'), ('rasa', 'sih'), ('sih', 'bagus'), ('bagus', 'jika'), ('jika', 'tidak'), ('tidak', 'bagus'), ('bagus', 'aku'), ('aku', 'beri'), ('beri', 'ulas'), ('ulas', 'yang'), ('yang', 'lain'), ('lain', 'dan'), ('dan', 'bintang'), ('bintang', 'nya'), ('nya', 'ku'), ('ku', 'rangin')]"
Arkaromadanuur Ilmihawa,Skin lny 2025 kapan resell?,11.1.1.1,skin lny 2025 kapan resell?,"[('skin', 'lny'), ('lny', '2025'), ('2025', 'kapan'), ('kapan', 'resell'), ('resell', '?')]","[('skin', 'lny'), ('lny',), ('kapan',), ('kapan', 'resell'), ('resell',)]","[('skin', 'lny'), ('lny',), ('kapan',), ('kapan', 'resell'), ('resell',)]","[('skin', 'lny'), ('lny',), ('kapan',), ('kapan', 'resell'), ('resell',)]","[('skin', 'lny'), ('lny',), ('kapan',), ('kapan', 'resell'), ('resell',)]"
Luthfi Syahputra,"kenapa tidak semua hero ada di mode offline? seperti Mayene, hero ini tidak ada di mode offline. Saya harap akan ada update dalam mode offline kedepannya",11.1.1.1,"kenapa tidak semua hero ada di mode offline? seperti mayene, hero ini tidak ada di mode offline. saya harap akan ada update dalam mode offline kedepannya","[('kenapa', 'tidak'), ('tidak', 'semua'), ('semua', 'hero'), ('hero', 'ada'), ('ada', 'di'), ('di', 'mode'), ('mode', 'offline'), ('offline', '?'), ('?', 'seperti'), ('seperti', 'mayene'), ('mayene', ','), (',', 'hero'), ('hero', 'ini'), ('ini', 'tidak'), ('tidak', 'ada'), ('ada', 'di'), ('di', 'mode'), ('mode', 'offline'), ('offline', '.'), ('.', 'saya'), ('saya', 'harap'), ('harap', 'akan'), ('akan', 'ada'), ('ada', 'update'), ('update', 'dalam'), ('dalam', 'mode'), ('mode', 'offline'), ('offline', 'kedepannya')]","[('kenapa', 'tidak'), ('tidak', 'semua'), ('semua', 'hero'), ('hero', 'ada'), ('ada', 'di'), ('di', 'mode'), ('mode', 'offline'), ('offline',), ('seperti',), ('seperti', 'mayene'), ('mayene',), ('hero',), ('hero', 'ini'), ('ini', 'tidak'), ('tidak', 'ada'), ('ada', 'di'), ('di', 'mode'), ('mode', 'offline'), ('offline',), ('saya',), ('saya', 'harap'), ('harap', 'akan'), ('akan', 'ada'), ('ada', 'update'), ('update', 'dalam'), ('dalam', 'mode'), ('mode', 'offline'), ('offline', 'kedepannya')]","[('kenapa', 'tidak'), ('tidak', 'semua'), ('semua', 'hero'), ('hero', 'ada'), ('ada', 'di'), ('di', 'mode'), ('mode', 'offline'), ('offline',), ('seperti',), ('seperti', 'mayene'), ('mayene',), ('hero',), ('hero', 'ini'), ('ini', 'tidak'), ('tidak', 'ada'), ('ada', 'di'), ('di', 'mode'), ('mode', 'offline'), ('offline',), ('saya',), ('saya', 'harap'), ('harap', 'akan'), ('akan', 'ada'), ('ada', 'update'), ('update', 'dalam'), ('dalam', 'mode'), ('mode', 'offline'), ('offline', 'depan')]","[('kenapa', 'tidak'), ('tidak', 'semua'), ('semua', 'hero'), ('hero', 'ada'), ('ada', 'di'), ('di', 'mode'), ('mode', 'offline'), ('offline',), ('seperti',), ('seperti', 'mayene'), ('mayene',), ('hero',), ('hero', 'ini'), ('ini', 'tidak'), ('tidak', 'ada'), ('ada', 'di'), ('di', 'mode'), ('mode', 'offline'), ('offline',), ('saya',), ('saya', 'harap'), ('harap', 'akan'), ('akan', 'ada'), ('ada', 'update'), ('update', 'dalam'), ('dalam', 'mode'), ('mode', 'offline'), ('offline', 'depan')]","[('kenapa', 'tidak'), ('tidak', 'semua'), ('semua', 'hero'), ('hero', 'ada'), ('ada', 'di'), ('di', 'mode'), ('mode', 'offline'), ('offline',), ('seperti',), ('seperti', 'mayene'), ('mayene',), ('hero',), ('hero', 'ini'), ('ini', 'tidak'), ('tidak', 'ada'), ('ada', 'di'), ('di', 'mode'), ('mode', 'offline'), ('offline',), ('saya',), ('saya', 'harap'), ('harap', 'akan'), ('akan', 'ada'), ('ada', 'update'), ('update', 'dalam'), ('dalam', 'mode'), ('mode', 'offline'), ('offline', 'depan')]"
Mei Cien,lebih seru ml,10.5.1.2,lebih seru ml,"[('lebih', 'seru'), ('seru', 'ml')]","[('lebih', 'seru'), ('seru', 'ml')]","[('lebih', 'seru'), ('seru', 'ml')]","[('lebih', 'seru'), ('seru', 'ml')]","[('lebih', 'seru'), ('seru', 'ml')]"
Rivi Fauzan,"saya kasih bintang 4 dulu karena menurut saya sih agak sedikit percaya kalau kalah itu rank nya gak kurang malah naik, nanti kalau emang benar saya kasih bintang 5",,"saya kasih bintang 4 dulu karena menurut saya sih agak sedikit percaya kalau kalah itu rank nya gak kurang malah naik, nanti kalau emang benar saya kasih bintang 5","[('saya', 'kasih'), ('kasih', 'bintang'), ('bintang', '4'), ('4', 'dulu'), ('dulu', 'karena'), ('karena', 'menurut'), ('menurut', 'saya'), ('saya', 'sih'), ('sih', 'agak'), ('agak', 'sedikit'), ('sedikit', 'percaya'), ('percaya', 'kalau'), ('kalau', 'kalah'), ('kalah', 'itu'), ('itu', 'rank'), ('rank', 'nya'), ('nya', 'gak'), ('gak', 'kurang'), ('kurang', 'malah'), ('malah', 'naik'), ('naik', ','), (',', 'nanti'), ('nanti', 'kalau'), ('kalau', 'emang'), ('emang', 'benar'), ('benar', 'saya'), ('saya', 'kasih'), ('kasih', 'bintang'), ('bintang', '5')]","[('saya', 'kasih'), ('kasih', 'bintang'), ('bintang',), ('dulu',), ('dulu', 'karena'), ('karena', 'menurut'), ('menurut', 'saya'), ('saya', 'sih'), ('sih', 'agak'), ('agak', 'sedikit'), ('sedikit', 'percaya'), ('percaya', 'kalau'), ('kalau', 'kalah'), ('kalah', 'itu'), ('itu', 'rank'), ('rank', 'nya'), ('nya', 'gak'), ('gak', 'kurang'), ('kurang', 'malah'), ('malah', 'naik'), ('naik',), ('nanti',), ('nanti', 'kalau'), ('kalau', 'emang'), ('emang', 'benar'), ('benar', 'saya'), ('saya', 'kasih'), ('kasih', 'bintang'), ('bintang',)]","[('saya', 'kasih'), ('kasih', 'bintang'), ('bintang',), ('dulu',), ('dulu', 'karena'), ('karena', 'turut'), ('turut', 'saya'), ('saya', 'sih'), ('sih', 'agak'), ('agak', 'sedikit'), ('sedikit', 'percaya'), ('percaya', 'kalau'), ('kalau', 'kalah'), ('kalah', 'itu'), ('itu', 'rank'), ('rank', 'nya'), ('nya', 'gak'), ('gak', 'kurang'), ('kurang', 'malah'), ('malah', 'naik'), ('naik',), ('nanti',), ('nanti', 'kalau'), ('kalau', 'emang'), ('emang', 'benar'), ('benar', 'saya'), ('saya', 'kasih'), ('kasih', 'bintang'), ('bintang',)]","[('saya', 'kasih'), ('kasih', 'bintang'), ('bintang',), ('dulu',), ('dulu', 'karena'), ('karena', 'turut'), ('turut', 'saya'), ('saya', 'sih'), ('sih', 'agak'), ('agak', 'sedikit'), ('sedikit', 'percaya'), ('percaya', 'kalau'), ('kalau', 'kalah'), ('kalah', 'itu'), ('itu', 'rank'), ('rank', 'nya'), ('nya', 'gak'), ('gak', 'kurang'), ('kurang', 'malah'), ('malah', 'naik'), ('naik',), ('nanti',), ('nanti', 'kalau'), ('kalau', 'emang'), ('emang', 'benar'), ('benar', 'saya'), ('saya', 'kasih'), ('kasih', 'bintang'), ('bintang',)]","[('saya', 'kasih'), ('kasih', 'bintang'), ('bintang',), ('dulu',), ('dulu', 'karena'), ('karena', 'turut'), ('turut', 'saya'), ('saya', 'sih'), ('sih', 'agak'), ('agak', 'sedikit'), ('sedikit', 'percaya'), ('percaya', 'kalau'), ('kalau', 'kalah'), ('kalah', 'itu'), ('itu', 'rank'), ('rank', 'nya'), ('nya', 'gak'), ('gak', 'kurang'), ('kurang', 'malah'), ('malah', 'naik'), ('naik',), ('nanti',), ('nanti', 'kalau'), ('kalau', 'emang'), ('emang', 'benar'), ('benar', 'saya'), ('saya', 'kasih'), ('kasih', 'bintang'), ('bintang',)]"
Abdul Majid,Mantap untuk petarung pengalaman,,mantap untuk petarung pengalaman,"[('mantap', 'untuk'), ('untuk', 'petarung'), ('petarung', 'pengalaman')]","[('mantap', 'untuk'), ('untuk', 'petarung'), ('petarung', 'pengalaman')]","[('mantap', 'untuk'), ('untuk', 'tarung'), ('tarung', 'alam')]","[('mantap', 'untuk'), ('untuk', 'tarung'), ('tarung', 'alam')]","[('mantap', 'untuk'), ('untuk', 'tarung'), ('tarung', 'alam')]"
Muhamad Iqbal,matchmaking tidak seimbang sepi ya ? sampe gak Balenc gtu tim nya ?,11.1.1.4,matchmaking tidak seimbang sepi ya ? sampe gak balenc gtu tim nya ?,"[('matchmaking', 'tidak'), ('tidak', 'seimbang'), ('seimbang', 'sepi'), ('sepi', 'ya'), ('ya', '?'), ('?', 'sampe'), ('sampe', 'gak'), ('gak', 'balenc'), ('balenc', 'gtu'), ('gtu', 'tim'), ('tim', 'nya'), ('nya', '?')]","[('matchmaking', 'tidak'), ('tidak', 'seimbang'), ('seimbang', 'sepi'), ('sepi', 'ya'), ('ya',), ('sampe',), ('sampe', 'gak'), ('gak', 'balenc'), ('balenc', 'gtu'), ('gtu', 'tim'), ('tim', 'nya'), ('nya',)]","[('matchmaking', 'tidak'), ('tidak', 'imbang'), ('imbang', 'sepi'), ('sepi', 'ya'), ('ya',), ('sampe',), ('sampe', 'gak'), ('gak', 'balenc'), ('balenc', 'gtu'), ('gtu', 'tim'), ('tim', 'nya'), ('nya',)]","[('matchmaking', 'tidak'), ('tidak', 'imbang'), ('imbang', 'sepi'), ('sepi', 'ya'), ('ya',), ('sampe',), ('sampe', 'gak'), ('gak', 'balenc'), ('balenc', 'gtu'), ('gtu', 'tim'), ('tim', 'nya'), ('nya',)]","[('matchmaking', 'tidak'), ('tidak', 'imbang'), ('imbang', 'sepi'), ('sepi', 'ya'), ('ya',), ('sampe',), ('sampe', 'gak'), ('gak', 'balenc'), ('balenc', 'gtu'), ('gtu', 'tim'), ('tim', 'nya'), ('nya',)]"
aldric ganteng,peniru,,peniru,[],[],[],[],[]
Muhammad Aidil,"sangat bagus tidak seperti game sebelah top up mahal sering dapat darksysytem, hok lebih bagus game sebelah nggak bagus",11.1.1.1,"sangat bagus tidak seperti game sebelah top up mahal sering dapat darksysytem, hok lebih bagus game sebelah nggak bagus","[('sangat', 'bagus'), ('bagus', 'tidak'), ('tidak', 'seperti'), ('seperti', 'game'), ('game', 'sebelah'), ('sebelah', 'top'), ('top', 'up'), ('up', 'mahal'), ('mahal', 'sering'), ('sering', 'dapat'), ('dapat', 'darksysytem'), ('darksysytem', ','), (',', 'hok'), ('hok', 'lebih'), ('lebih', 'bagus'), ('bagus', 'game'), ('game', 'sebelah'), ('sebelah', 'nggak'), ('nggak', 'bagus')]","[('sangat', 'bagus'), ('bagus', 'tidak'), ('tidak', 'seperti'), ('seperti', 'game'), ('game', 'sebelah'), ('sebelah', 'top'), ('top', 'up'), ('up', 'mahal'), ('mahal', 'sering'), ('sering', 'dapat'), ('dapat', 'darksysytem'), ('darksysytem',), ('hok',), ('hok', 'lebih'), ('lebih', 'bagus'), ('bagus', 'game'), ('game', 'sebelah'), ('sebelah', 'nggak'), ('nggak', 'bagus')]","[('sangat', 'bagus'), ('bagus', 'tidak'), ('tidak', 'seperti'), ('seperti', 'game'), ('game', 'belah'), ('belah', 'top'), ('top', 'up'), ('up', 'mahal'), ('mahal', 'sering'), ('sering', 'dapat'), ('dapat', 'darksysytem'), ('darksysytem',), ('hok',), ('hok', 'lebih'), ('lebih', 'bagus'), ('bagus', 'game'), ('game', 'belah'), ('belah', 'nggak'), ('nggak', 'bagus')]","[('sangat', 'bagus'), ('bagus', 'tidak'), ('tidak', 'seperti'), ('seperti', 'game'), ('game', 'belah'), ('belah', 'top'), ('top', 'up'), ('up', 'mahal'), ('mahal', 'sering'), ('sering', 'dapat'), ('dapat', 'darksysytem'), ('darksysytem',), ('hok',), ('hok', 'lebih'), ('lebih', 'bagus'), ('bagus', 'game'), ('game', 'belah'), ('belah', 'nggak'), ('nggak', 'bagus')]","[('sangat', 'bagus'), ('bagus', 'tidak'), ('tidak', 'seperti'), ('seperti', 'game'), ('game', 'belah'), ('belah', 'top'), ('top', 'up'), ('up', 'mahal'), ('mahal', 'sering'), ('sering', 'dapat'), ('dapat', 'darksysytem'), ('darksysytem',), ('hok',), ('hok', 'lebih'), ('lebih', 'bagus'), ('bagus', 'game'), ('game', 'belah'), ('belah', 'nggak'), ('nggak', 'bagus')]"
Muhammad abyan Haidar,Dasar apalikasi sampah udah bikin leg sama buat emosian terus enggak patas ada di play stor dasar apalikasi sampah hpus play stor oiya jangan dj dowlod ya gais,10.2.1.7,dasar apalikasi sampah udah bikin leg sama buat emosian terus enggak patas ada di play stor dasar apalikasi sampah hpus play stor oiya jangan dj dowlod ya gais,"[('dasar', 'apalikasi'), ('apalikasi', 'sampah'), ('sampah', 'udah'), ('udah', 'bikin'), ('bikin', 'leg'), ('leg', 'sama'), ('sama', 'buat'), ('buat', 'emosian'), ('emosian', 'terus'), ('terus', 'enggak'), ('enggak', 'patas'), ('patas', 'ada'), ('ada', 'di'), ('di', 'play'), ('play', 'stor'), ('stor', 'dasar'), ('dasar', 'apalikasi'), ('apalikasi', 'sampah'), ('sampah', 'hpus'), ('hpus', 'play'), ('play', 'stor'), ('stor', 'oiya'), ('oiya', 'jangan'), ('jangan', 'dj'), ('dj', 'dowlod'), ('dowlod', 'ya'), ('ya', 'gais')]","[('dasar', 'apalikasi'), ('apalikasi', 'sampah'), ('sampah', 'udah'), ('udah', 'bikin'), ('bikin', 'leg'), ('leg', 'sama'), ('sama', 'buat'), ('buat', 'emosian'), ('emosian', 'terus'), ('terus', 'enggak'), ('enggak', 'patas'), ('patas', 'ada'), ('ada', 'di'), ('di', 'play'), ('play', 'stor'), ('stor', 'dasar'), ('dasar', 'apalikasi'), ('apalikasi', 'sampah'), ('sampah', 'hpus'), ('hpus', 'play'), ('play', 'stor'), ('stor', 'oiya'), ('oiya', 'jangan'), ('jangan', 'dj'), ('dj', 'dowlod'), ('dowlod', 'ya'), ('ya', 'gais')]","[('dasar', 'apalikasi'), ('apalikasi', 'sampah'), ('sampah', 'udah'), ('udah', 'bikin'), ('bikin', 'leg'), ('leg', 'sama'), ('sama', 'buat'), ('buat', 'emosi'), ('emosi', 'terus'), ('terus', 'enggak'), ('enggak', 'patas'), ('patas', 'ada'), ('ada', 'di'), ('di', 'play'), ('play', 'stor'), ('stor', 'dasar'), ('dasar', 'apalikasi'), ('apalikasi', 'sampah'), ('sampah', 'hpus'), ('hpus', 'play'), ('play', 'stor'), ('stor', 'oiya'), ('oiya', 'jangan'), ('jangan', 'dj'), ('dj', 'dowlod'), ('dowlod', 'ya'), ('ya', 'gais')]","[('dasar', 'apalikasi'), ('apalikasi', 'sampah'), ('sampah', 'udah'), ('udah', 'bikin'), ('bikin', 'leg'), ('leg', 'sama'), ('sama', 'buat'), ('buat', 'emosi'), ('emosi', 'terus'), ('terus', 'enggak'), ('enggak', 'patas'), ('patas', 'ada'), ('ada', 'di'), ('di', 'play'), ('play', 'stor'), ('stor', 'dasar'), ('dasar', 'apalikasi'), ('apalikasi', 'sampah'), ('sampah', 'hpus'), ('hpus', 'play'), ('play', 'stor'), ('stor', 'oiya'), ('oiya', 'jangan'), ('jangan', 'dj'), ('dj', 'dowlod'), ('dowlod', 'ya'), ('ya', 'gais')]","[('dasar', 'apalikasi'), ('apalikasi', 'sampah'), ('sampah', 'udah'), ('udah', 'bikin'), ('bikin', 'leg'), ('leg', 'sama'), ('sama', 'buat'), ('buat', 'emosi'), ('emosi', 'terus'), ('terus', 'enggak'), ('enggak', 'patas'), ('patas', 'ada'), ('ada', 'di'), ('di', 'play'), ('play', 'stor'), ('stor', 'dasar'), ('dasar', 'apalikasi'), ('apalikasi', 'sampah'), ('sampah', 'hpus'), ('hpus', 'play'), ('play', 'stor'), ('stor', 'oiya'), ('oiya', 'jangan'), ('jangan', 'dj'), ('dj', 'dowlod'), ('dowlod', 'ya'), ('ya', 'gais')]"
MINGSA OGUT,gamesnya seru banget.dan kalau bisa lebih keren lagi,10.5.1.9,gamesnya seru banget.dan kalau bisa lebih keren lagi,"[('gamesnya', 'seru'), ('seru', 'banget.dan'), ('banget.dan', 'kalau'), ('kalau', 'bisa'), ('bisa', 'lebih'), ('lebih', 'keren'), ('keren', 'lagi')]","[('gamesnya', 'seru'), ('seru', 'bangetdan'), ('bangetdan', 'kalau'), ('kalau', 'bisa'), ('bisa', 'lebih'), ('lebih', 'keren'), ('keren', 'lagi')]","[('gamesnya', 'seru'), ('seru', 'bangetdan'), ('bangetdan', 'kalau'), ('kalau', 'bisa'), ('bisa', 'lebih'), ('lebih', 'keren'), ('keren', 'lagi')]","[('gamesnya', 'seru'), ('seru', 'bangetdan'), ('bangetdan', 'kalau'), ('kalau', 'bisa'), ('bisa', 'lebih'), ('lebih', 'keren'), ('keren', 'lagi')]","[('gamesnya', 'seru'), ('seru', 'bangetdan'), ('bangetdan', 'kalau'), ('kalau', 'bisa'), ('bisa', 'lebih'), ('lebih', 'keren'), ('keren', 'lagi')]"
Syarini Sherin,game nya maksa terus suka niru mlbb,,game nya maksa terus suka niru mlbb,"[('game', 'nya'), ('nya', 'maksa'), ('maksa', 'terus'), ('terus', 'suka'), ('suka', 'niru'), ('niru', 'mlbb')]","[('game', 'nya'), ('nya', 'maksa'), ('maksa', 'terus'), ('terus', 'suka'), ('suka', 'niru'), ('niru', 'mlbb')]","[('game', 'nya'), ('nya', 'maksa'), ('maksa', 'terus'), ('terus', 'suka'), ('suka', 'niru'), ('niru', 'mlbb')]","[('game', 'nya'), ('nya', 'maksa'), ('maksa', 'terus'), ('terus', 'suka'), ('suka', 'niru'), ('niru', 'mlbb')]","[('game', 'nya'), ('nya', 'maksa'), ('maksa', 'terus'), ('terus', 'suka'), ('suka', 'niru'), ('niru', 'mlbb')]"
Dede Putra,sangat tidak puas pada pemainnya. banyak pemain bermain feed,,sangat tidak puas pada pemainnya. banyak pemain bermain feed,"[('sangat', 'tidak'), ('tidak', 'puas'), ('puas', 'pada'), ('pada', 'pemainnya'), ('pemainnya', '.'), ('.', 'banyak'), ('banyak', 'pemain'), ('pemain', 'bermain'), ('bermain', 'feed')]","[('sangat', 'tidak'), ('tidak', 'puas'), ('puas', 'pada'), ('pada', 'pemainnya'), ('pemainnya',), ('banyak',), ('banyak', 'pemain'), ('pemain', 'bermain'), ('bermain', 'feed')]","[('sangat', 'tidak'), ('tidak', 'puas'), ('puas', 'pada'), ('pada', 'main'), ('main',), ('banyak',), ('banyak', 'main'), ('main', 'main'), ('main', 'feed')]","[('sangat', 'tidak'), ('tidak', 'puas'), ('puas', 'pada'), ('pada', 'main'), ('main',), ('banyak',), ('banyak', 'main'), ('main', 'main'), ('main', 'feed')]","[('sangat', 'tidak'), ('tidak', 'puas'), ('puas', 'pada'), ('pada', 'main'), ('main',), ('banyak',), ('banyak', 'main'), ('main', 'main'), ('main', 'feed')]"
pp Pp,saya agak kecewa dengan hadiah mode 1vs1 merchant reward karena tidak sepenuhnya gratis.karena saya mendapatkan hadiah tersebut dan setelah terkirim ke negara asal saya ternyata harus bayar pajak bea cukai sama biaya admin sebesar 55k totalnya,,saya agak kecewa dengan hadiah mode 1vs1 merchant reward karena tidak sepenuhnya gratis.karena saya mendapatkan hadiah tersebut dan setelah terkirim ke negara asal saya ternyata harus bayar pajak bea cukai sama biaya admin sebesar 55k totalnya,"[('saya', 'agak'), ('agak', 'kecewa'), ('kecewa', 'dengan'), ('dengan', 'hadiah'), ('hadiah', 'mode'), ('mode', '1vs1'), ('1vs1', 'merchant'), ('merchant', 'reward'), ('reward', 'karena'), ('karena', 'tidak'), ('tidak', 'sepenuhnya'), ('sepenuhnya', 'gratis.karena'), ('gratis.karena', 'saya'), ('saya', 'mendapatkan'), ('mendapatkan', 'hadiah'), ('hadiah', 'tersebut'), ('tersebut', 'dan'), ('dan', 'setelah'), ('setelah', 'terkirim'), ('terkirim', 'ke'), ('ke', 'negara'), ('negara', 'asal'), ('asal', 'saya'), ('saya', 'ternyata'), ('ternyata', 'harus'), ('harus', 'bayar'), ('bayar', 'pajak'), ('pajak', 'bea'), ('bea', 'cukai'), ('cukai', 'sama'), ('sama', 'biaya'), ('biaya', 'admin'), ('admin', 'sebesar'), ('sebesar', '55k'), ('55k', 'totalnya')]","[('saya', 'agak'), ('agak', 'kecewa'), ('kecewa', 'dengan'), ('dengan', 'hadiah'), ('hadiah', 'mode'), ('mode', 'vs'), ('vs', 'merchant'), ('merchant', 'reward'), ('reward', 'karena'), ('karena', 'tidak'), ('tidak', 'sepenuhnya'), ('sepenuhnya', 'gratiskarena'), ('gratiskarena', 'saya'), ('saya', 'mendapatkan'), ('mendapatkan', 'hadiah'), ('hadiah', 'tersebut'), ('tersebut', 'dan'), ('dan', 'setelah'), ('setelah', 'terkirim'), ('terkirim', 'ke'), ('ke', 'negara'), ('negara', 'asal'), ('asal', 'saya'), ('saya', 'ternyata'), ('ternyata', 'harus'), ('harus', 'bayar'), ('bayar', 'pajak'), ('pajak', 'bea'), ('bea', 'cukai'), ('cukai', 'sama'), ('sama', 'biaya'), ('biaya', 'admin'), ('admin', 'sebesar'), ('sebesar', 'k'), ('k', 'totalnya')]","[('saya', 'agak'), ('agak', 'kecewa'), ('kecewa', 'dengan'), ('dengan', 'hadiah'), ('hadiah', 'mode'), ('mode', 'vs'), ('vs', 'merchant'), ('merchant', 'reward'), ('reward', 'karena'), ('karena', 'tidak'), ('tidak', 'sepenuh'), ('sepenuh', 'gratiskarena'), ('gratiskarena', 'saya'), ('saya', 'dapat'), ('dapat', 'hadiah'), ('hadiah', 'sebut'), ('sebut', 'dan'), ('dan', 'telah'), ('telah', 'kirim'), ('kirim', 'ke'), ('ke', 'negara'), ('negara', 'asal'), ('asal', 'saya'), ('saya', 'nyata'), ('nyata', 'harus'), ('harus', 'bayar'), ('bayar', 'pajak'), ('pajak', 'bea'), ('bea', 'cukai'), ('cukai', 'sama'), ('sama', 'biaya'), ('biaya', 'admin'), ('admin', 'besar'), ('besar', 'k'), ('k', 'total')]","[('saya', 'agak'), ('agak', 'kecewa'), ('kecewa', 'dengan'), ('dengan', 'hadiah'), ('hadiah', 'mode'), ('mode', 'vs'), ('vs', 'merchant'), ('merchant', 'reward'), ('reward', 'karena'), ('karena', 'tidak'), ('tidak', 'sepenuh'), ('sepenuh', 'gratiskarena'), ('gratiskarena', 'saya'), ('saya', 'dapat'), ('dapat', 'hadiah'), ('hadiah', 'sebut'), ('sebut', 'dan'), ('dan', 'telah'), ('telah', 'kirim'), ('kirim', 'ke'), ('ke', 'negara'), ('negara', 'asal'), ('asal', 'saya'), ('saya', 'nyata'), ('nyata', 'harus'), ('harus', 'bayar'), ('bayar', 'pajak'), ('pajak', 'bea'), ('bea', 'cukai'), ('cukai', 'sama'), ('sama', 'biaya'), ('biaya', 'admin'), ('admin', 'besar'), ('besar', 'k'), ('k', 'total')]","[('saya', 'agak'), ('agak', 'kecewa'), ('kecewa', 'dengan'), ('dengan', 'hadiah'), ('hadiah', 'mode'), ('mode', 'vs'), ('vs', 'merchant'), ('merchant', 'reward'), ('reward', 'karena'), ('karena', 'tidak'), ('tidak', 'sepenuh'), ('sepenuh', 'gratiskarena'), ('gratiskarena', 'saya'), ('saya', 'dapat'), ('dapat', 'hadiah'), ('hadiah', 'sebut'), ('sebut', 'dan'), ('dan', 'telah'), ('telah', 'kirim'), ('kirim', 'ke'), ('ke', 'negara'), ('negara', 'asal'), ('asal', 'saya'), ('saya', 'nyata'), ('nyata', 'harus'), ('harus', 'bayar'), ('bayar', 'pajak'), ('pajak', 'bea'), ('bea', 'cukai'), ('cukai', 'sama'), ('sama', 'biaya'), ('biaya', 'admin'), ('admin', 'besar'), ('besar', 'k'), ('k', 'total')]"
